scenario_id,sample,target_variable,target_end_date,horizon,location,value,origin_date
B-2022-05-22,1,inc case,2022-07-09,7,AT,257.0,2022-05-22
B-2022-05-22,1,inc infection,2022-07-16,8,AT,1618.0,2022-05-22
B-2022-05-22,1,inc case,2022-07-16,8,AT,263.0,2022-05-22
B-2022-05-22,1,inc infection,2022-07-23,9,AT,2497.0,2022-05-22
B-2022-05-22,1,inc case,2022-07-23,9,AT,650.0,2022-05-22
B-2022-05-22,1,inc infection,2022-07-30,10,AT,2757.0,2022-05-22
B-2022-05-22,1,inc case,2022-07-30,10,AT,884.0,2022-05-22
B-2022-05-22,1,inc infection,2022-08-06,11,AT,3311.0,2022-05-22
B-2022-05-22,1,inc case,2022-08-06,11,AT,979.0,2022-05-22
B-2022-05-22,1,inc infection,2022-08-13,12,AT,3664.0,2022-05-22
B-2022-05-22,1,inc case,2022-08-13,12,AT,1173.0,2022-05-22
B-2022-05-22,1,inc infection,2022-08-20,13,AT,3652.0,2022-05-22
B-2022-05-22,1,inc case,2022-08-20,13,AT,1296.0,2022-05-22
B-2022-05-22,1,inc infection,2022-08-27,14,AT,4201.0,2022-05-22
B-2022-05-22,1,inc case,2022-08-27,14,AT,1274.0,2022-05-22
B-2022-05-22,1,inc infection,2022-09-03,15,AT,4335.0,2022-05-22
B-2022-05-22,1,inc case,2022-09-03,15,AT,1478.0,2022-05-22
B-2022-05-22,1,inc infection,2022-09-10,16,AT,4600.0,2022-05-22
B-2022-05-22,1,inc case,2022-09-10,16,AT,1595.0,2022-05-22
B-2022-05-22,1,inc infection,2022-09-17,17,AT,5324.0,2022-05-22
B-2022-05-22,1,inc case,2022-09-17,17,AT,1567.0,2022-05-22
B-2022-05-22,1,inc infection,2022-09-24,18,AT,7722.0,2022-05-22
B-2022-05-22,1,inc case,2022-09-24,18,AT,1949.0,2022-05-22
B-2022-05-22,1,inc infection,2022-10-01,19,AT,10966.0,2022-05-22
B-2022-05-22,1,inc case,2022-10-01,19,AT,2913.0,2022-05-22
B-2022-05-22,1,inc infection,2022-10-08,20,AT,19466.0,2022-05-22
B-2022-05-22,1,inc case,2022-10-08,20,AT,3946.0,2022-05-22
B-2022-05-22,1,inc infection,2022-10-15,21,AT,43969.0,2022-05-22
B-2022-05-22,1,inc case,2022-10-15,21,AT,7321.0,2022-05-22
B-2022-05-22,1,inc infection,2022-10-22,22,AT,108373.0,2022-05-22
B-2022-05-22,1,inc case,2022-10-22,22,AT,17004.0,2022-05-22
B-2022-05-22,1,inc infection,2022-10-29,23,AT,280385.0,2022-05-22
B-2022-05-22,1,inc case,2022-10-29,23,AT,41686.0,2022-05-22
B-2022-05-22,1,inc infection,2022-11-05,24,AT,707090.0,2022-05-22
B-2022-05-22,1,inc case,2022-11-05,24,AT,108677.0,2022-05-22
B-2022-05-22,1,inc infection,2022-11-12,25,AT,1168594.0,2022-05-22
B-2022-05-22,1,inc case,2022-11-12,25,AT,274028.0,2022-05-22
B-2022-05-22,1,inc infection,2022-11-19,26,AT,1055958.0,2022-05-22
B-2022-05-22,1,inc case,2022-11-19,26,AT,428607.0,2022-05-22
B-2022-05-22,1,inc infection,2022-11-26,27,AT,520121.0,2022-05-22
B-2022-05-22,1,inc case,2022-11-26,27,AT,352237.0,2022-05-22
B-2022-05-22,1,inc infection,2022-12-03,28,AT,184860.0,2022-05-22
B-2022-05-22,1,inc case,2022-12-03,28,AT,153735.0,2022-05-22
B-2022-05-22,1,inc infection,2022-12-10,29,AT,68766.0,2022-05-22
B-2022-05-22,1,inc case,2022-12-10,29,AT,53608.0,2022-05-22
B-2022-05-22,1,inc infection,2022-12-17,30,AT,30690.0,2022-05-22
B-2022-05-22,1,inc case,2022-12-17,30,AT,20054.0,2022-05-22
B-2022-05-22,1,inc infection,2022-12-24,31,AT,15724.0,2022-05-22
B-2022-05-22,1,inc case,2022-12-24,31,AT,9562.0,2022-05-22
B-2022-05-22,1,inc infection,2022-12-31,32,AT,9215.0,2022-05-22
B-2022-05-22,1,inc case,2022-12-31,32,AT,4922.0,2022-05-22
B-2022-05-22,1,inc infection,2023-01-07,33,AT,6586.0,2022-05-22
B-2022-05-22,1,inc case,2023-01-07,33,AT,2990.0,2022-05-22
B-2022-05-22,1,inc infection,2023-01-14,34,AT,5050.0,2022-05-22
B-2022-05-22,1,inc case,2023-01-14,34,AT,2200.0,2022-05-22
B-2022-05-22,1,inc infection,2023-01-21,35,AT,4793.0,2022-05-22
B-2022-05-22,1,inc case,2023-01-21,35,AT,1752.0,2022-05-22
B-2022-05-22,1,inc infection,2023-01-28,36,AT,5332.0,2022-05-22
B-2022-05-22,1,inc case,2023-01-28,36,AT,1609.0,2022-05-22
B-2022-05-22,1,inc infection,2023-02-04,37,AT,6082.0,2022-05-22
B-2022-05-22,1,inc case,2023-02-04,37,AT,1948.0,2022-05-22
B-2022-05-22,1,inc infection,2023-02-11,38,AT,7609.0,2022-05-22
B-2022-05-22,1,inc case,2023-02-11,38,AT,2160.0,2022-05-22
B-2022-05-22,1,inc infection,2023-02-18,39,AT,11128.0,2022-05-22
B-2022-05-22,1,inc case,2023-02-18,39,AT,2717.0,2022-05-22
B-2022-05-22,1,inc infection,2023-02-25,40,AT,20716.0,2022-05-22
B-2022-05-22,1,inc case,2023-02-25,40,AT,4104.0,2022-05-22
B-2022-05-22,1,inc infection,2023-03-04,41,AT,39195.0,2022-05-22
B-2022-05-22,1,inc case,2023-03-04,41,AT,7892.0,2022-05-22
B-2022-05-22,1,inc infection,2023-03-11,42,AT,72420.0,2022-05-22
B-2022-05-22,1,inc case,2023-03-11,42,AT,14776.0,2022-05-22
B-2022-05-22,1,inc infection,2023-03-18,43,AT,132582.0,2022-05-22
B-2022-05-22,1,inc case,2023-03-18,43,AT,27404.0,2022-05-22
B-2022-05-22,1,inc infection,2023-03-25,44,AT,164808.0,2022-05-22
B-2022-05-22,1,inc case,2023-03-25,44,AT,49553.0,2022-05-22
B-2022-05-22,1,inc hosp,2022-05-28,1,AT,34.9493361377156,2022-05-22
B-2022-05-22,1,inc icu,2022-05-28,1,AT,4.2741758349479975,2022-05-22
B-2022-05-22,1,inc hosp,2022-06-04,2,AT,36.50664663299601,2022-05-22
B-2022-05-22,1,inc icu,2022-06-04,2,AT,3.521797782090111,2022-05-22
B-2022-05-22,1,inc hosp,2022-06-11,3,AT,11.300884013017823,2022-05-22
B-2022-05-22,1,inc icu,2022-06-11,3,AT,2.459256515622893,2022-05-22
B-2022-05-22,1,inc hosp,2022-06-18,4,AT,3.8007791261780484,2022-05-22
B-2022-05-22,1,inc icu,2022-06-18,4,AT,1.0002934205061327,2022-05-22
B-2022-05-22,1,inc hosp,2022-06-25,5,AT,2.1062608076556963,2022-05-22
B-2022-05-22,1,inc icu,2022-06-25,5,AT,0.3871883202737007,2022-05-22
B-2022-05-22,1,inc hosp,2022-07-02,6,AT,1.0960764156170266,2022-05-22
B-2022-05-22,1,inc icu,2022-07-02,6,AT,0.18226301948732715,2022-05-22
B-2022-05-22,1,inc hosp,2022-07-09,7,AT,0.6879765141411698,2022-05-22
B-2022-05-22,1,inc icu,2022-07-09,7,AT,0.09828092976024046,2022-05-22
B-2022-05-22,1,inc hosp,2022-07-16,8,AT,0.4747793959865698,2022-05-22
B-2022-05-22,1,inc icu,2022-07-16,8,AT,0.060391864816639405,2022-05-22
B-2022-05-22,1,inc hosp,2022-07-23,9,AT,0.8335576549616728,2022-05-22
B-2022-05-22,1,inc icu,2022-07-23,9,AT,0.057311166774604,2022-05-22
B-2022-05-22,1,inc hosp,2022-07-30,10,AT,1.5664393258988218,2022-05-22
B-2022-05-22,1,inc icu,2022-07-30,10,AT,0.10274153481412447,2022-05-22
B-2022-05-22,1,inc hosp,2022-08-06,11,AT,1.8772182048352462,2022-05-22
B-2022-05-22,1,inc icu,2022-08-06,11,AT,0.15050591508589947,2022-05-22
B-2022-05-22,1,inc hosp,2022-08-13,12,AT,2.208592973799822,2022-05-22
B-2022-05-22,1,inc icu,2022-08-13,12,AT,0.18142415791995822,2022-05-22
B-2022-05-22,1,inc hosp,2022-08-20,13,AT,2.650090299456612,2022-05-22
B-2022-05-22,1,inc icu,2022-08-20,13,AT,0.21859974017542055,2022-05-22
B-2022-05-22,1,inc hosp,2022-08-27,14,AT,2.6338477082211242,2022-05-22
B-2022-05-22,1,inc icu,2022-08-27,14,AT,0.24142949169237746,2022-05-22
B-2022-05-22,1,inc hosp,2022-09-03,15,AT,3.013313487952031,2022-05-22
B-2022-05-22,1,inc icu,2022-09-03,15,AT,0.25705861997301405,2022-05-22
B-2022-05-22,1,inc hosp,2022-09-10,16,AT,3.167455758388186,2022-05-22
B-2022-05-22,1,inc icu,2022-09-10,16,AT,0.2835041917734129,2022-05-22
B-2022-05-22,1,inc hosp,2022-09-17,17,AT,3.593157713667013,2022-05-22
B-2022-05-22,1,inc icu,2022-09-17,17,AT,0.3113358625960486,2022-05-22
B-2022-05-22,1,inc hosp,2022-09-24,18,AT,3.80443647838336,2022-05-22
B-2022-05-22,1,inc icu,2022-09-24,18,AT,0.33250625021731256,2022-05-22
B-2022-05-22,1,inc hosp,2022-10-01,19,AT,5.2637631359938,2022-05-22
B-2022-05-22,1,inc icu,2022-10-01,19,AT,0.4011218556627938,2022-05-22
B-2022-05-22,1,inc hosp,2022-10-08,20,AT,7.749205068371939,2022-05-22
B-2022-05-22,1,inc icu,2022-10-08,20,AT,0.5690483132420988,2022-05-22
B-2022-05-22,1,inc hosp,2022-10-15,21,AT,12.503611152846021,2022-05-22
B-2022-05-22,1,inc icu,2022-10-15,21,AT,0.8447603121039671,2022-05-22
B-2022-05-22,1,inc hosp,2022-10-22,22,AT,26.240910366060223,2022-05-22
B-2022-05-22,1,inc icu,2022-10-22,22,AT,1.558341794701318,2022-05-22
B-2022-05-22,1,inc hosp,2022-10-29,23,AT,65.63518119511298,2022-05-22
B-2022-05-22,1,inc icu,2022-10-29,23,AT,3.6101385642479573,2022-05-22
B-2022-05-22,1,inc hosp,2022-11-05,24,AT,168.0083014412382,2022-05-22
B-2022-05-22,1,inc icu,2022-11-05,24,AT,9.065063394671073,2022-05-22
B-2022-05-22,1,inc hosp,2022-11-12,25,AT,455.11424911703415,2022-05-22
B-2022-05-22,1,inc icu,2022-11-12,25,AT,24.094630006442507,2022-05-22
B-2022-05-22,1,inc hosp,2022-11-19,26,AT,937.0695843436058,2022-05-22
B-2022-05-22,1,inc icu,2022-11-19,26,AT,57.23119844137741,2022-05-22
B-2022-05-22,1,inc hosp,2022-11-26,27,AT,1101.6417359750062,2022-05-22
B-2022-05-22,1,inc icu,2022-11-26,27,AT,90.69751334264852,2022-05-22
B-2022-05-22,1,inc hosp,2022-12-03,28,AT,708.7828697854974,2022-05-22
B-2022-05-22,1,inc icu,2022-12-03,28,AT,87.21268007924039,2022-05-22
B-2022-05-22,1,inc hosp,2022-12-10,29,AT,296.7986219956488,2022-05-22
B-2022-05-22,1,inc icu,2022-12-10,29,AT,53.506445878292396,2022-05-22
B-2022-05-22,1,inc hosp,2022-12-17,30,AT,113.91766310311813,2022-05-22
B-2022-05-22,1,inc icu,2022-12-17,30,AT,24.658467675844676,2022-05-22
B-2022-05-22,1,inc hosp,2022-12-24,31,AT,48.30098386905037,2022-05-22
B-2022-05-22,1,inc icu,2022-12-24,31,AT,10.17839966828156,2022-05-22
B-2022-05-22,1,inc hosp,2022-12-31,32,AT,23.74578131371049,2022-05-22
B-2022-05-22,1,inc icu,2022-12-31,32,AT,4.368303327135577,2022-05-22
B-2022-05-22,1,inc hosp,2023-01-07,33,AT,12.848841872506828,2022-05-22
B-2022-05-22,1,inc icu,2023-01-07,33,AT,2.089416666541731,2022-05-22
B-2022-05-22,1,inc hosp,2023-01-14,34,AT,8.781673570774345,2022-05-22
B-2022-05-22,1,inc icu,2023-01-14,34,AT,1.170024286338757,2022-05-22
B-2022-05-22,1,inc hosp,2023-01-21,35,AT,6.37653871211402,2022-05-22
B-2022-05-22,1,inc icu,2023-01-21,35,AT,0.777287176035468,2022-05-22
B-2022-05-22,1,inc hosp,2023-01-28,36,AT,5.927689882259566,2022-05-22
B-2022-05-22,1,inc icu,2023-01-28,36,AT,0.6020650922432509,2022-05-22
B-2022-05-22,1,inc hosp,2023-02-04,37,AT,6.010483387029628,2022-05-22
B-2022-05-22,1,inc icu,2023-02-04,37,AT,0.5529984749054966,2022-05-22
B-2022-05-22,1,inc hosp,2023-02-11,38,AT,7.217658065924,2022-05-22
B-2022-05-22,1,inc icu,2023-02-11,38,AT,0.6103177421087471,2022-05-22
B-2022-05-22,1,inc hosp,2023-02-18,39,AT,8.783591178757765,2022-05-22
B-2022-05-22,1,inc icu,2023-02-18,39,AT,0.7070371705171621,2022-05-22
B-2022-05-22,1,inc hosp,2023-02-25,40,AT,11.696615253499349,2022-05-22
B-2022-05-22,1,inc icu,2023-02-25,40,AT,0.892630036697816,2022-05-22
B-2022-05-22,1,inc hosp,2023-03-04,41,AT,20.597254330519565,2022-05-22
B-2022-05-22,1,inc icu,2023-03-04,41,AT,1.3567637974069848,2022-05-22
B-2022-05-22,1,inc hosp,2023-03-11,42,AT,40.07317094294524,2022-05-22
B-2022-05-22,1,inc icu,2023-03-11,42,AT,2.4961524361502385,2022-05-22
B-2022-05-22,1,inc hosp,2023-03-18,43,AT,74.65595228570322,2022-05-22
B-2022-05-22,1,inc icu,2023-03-18,43,AT,4.71040086053139,2022-05-22
B-2022-05-22,1,inc hosp,2023-03-25,44,AT,141.38518737776667,2022-05-22
B-2022-05-22,1,inc icu,2023-03-25,44,AT,8.9051046647432,2022-05-22
B-2022-05-22,2,inc infection,2022-05-28,1,AT,43080.0,2022-05-22
B-2022-05-22,2,inc case,2022-05-28,1,AT,23415.0,2022-05-22
B-2022-05-22,2,inc infection,2022-06-04,2,AT,6170.0,2022-05-22
B-2022-05-22,2,inc case,2022-06-04,2,AT,13217.0,2022-05-22
B-2022-05-22,2,inc infection,2022-06-11,3,AT,3266.0,2022-05-22
B-2022-05-22,2,inc case,2022-06-11,3,AT,1892.0,2022-05-22
B-2022-05-22,2,inc infection,2022-06-18,4,AT,2055.0,2022-05-22
B-2022-05-22,2,inc case,2022-06-18,4,AT,1021.0,2022-05-22
B-2022-05-22,2,inc infection,2022-06-25,5,AT,1300.0,2022-05-22
B-2022-05-22,2,inc case,2022-06-25,5,AT,695.0,2022-05-22
B-2022-05-22,2,inc infection,2022-07-02,6,AT,1030.0,2022-05-22
B-2022-05-22,2,inc case,2022-07-02,6,AT,450.0,2022-05-22
B-2022-05-22,2,inc infection,2022-07-09,7,AT,1111.0,2022-05-22
B-2022-05-22,2,inc case,2022-07-09,7,AT,334.0,2022-05-22
B-2022-05-22,2,inc infection,2022-07-16,8,AT,1705.0,2022-05-22
B-2022-05-22,2,inc case,2022-07-16,8,AT,399.0,2022-05-22
B-2022-05-22,2,inc infection,2022-07-23,9,AT,2296.0,2022-05-22
B-2022-05-22,2,inc case,2022-07-23,9,AT,641.0,2022-05-22
B-2022-05-22,2,inc infection,2022-07-30,10,AT,3002.0,2022-05-22
B-2022-05-22,2,inc case,2022-07-30,10,AT,840.0,2022-05-22
B-2022-05-22,2,inc infection,2022-08-06,11,AT,3482.0,2022-05-22
B-2022-05-22,2,inc case,2022-08-06,11,AT,1108.0,2022-05-22
B-2022-05-22,2,inc infection,2022-08-13,12,AT,3664.0,2022-05-22
B-2022-05-22,2,inc case,2022-08-13,12,AT,1189.0,2022-05-22
B-2022-05-22,2,inc infection,2022-08-20,13,AT,4004.0,2022-05-22
B-2022-05-22,2,inc case,2022-08-20,13,AT,1329.0,2022-05-22
B-2022-05-22,2,inc infection,2022-08-27,14,AT,3431.0,2022-05-22
B-2022-05-22,2,inc case,2022-08-27,14,AT,1403.0,2022-05-22
B-2022-05-22,2,inc infection,2022-09-03,15,AT,4209.0,2022-05-22
B-2022-05-22,2,inc case,2022-09-03,15,AT,1149.0,2022-05-22
B-2022-05-22,2,inc infection,2022-09-10,16,AT,4895.0,2022-05-22
B-2022-05-22,2,inc case,2022-09-10,16,AT,1551.0,2022-05-22
B-2022-05-22,2,inc infection,2022-09-17,17,AT,4746.0,2022-05-22
B-2022-05-22,2,inc case,2022-09-17,17,AT,1747.0,2022-05-22
B-2022-05-22,2,inc infection,2022-09-24,18,AT,6310.0,2022-05-22
B-2022-05-22,2,inc case,2022-09-24,18,AT,1638.0,2022-05-22
B-2022-05-22,2,inc infection,2022-10-01,19,AT,9030.0,2022-05-22
B-2022-05-22,2,inc case,2022-10-01,19,AT,2322.0,2022-05-22
B-2022-05-22,2,inc infection,2022-10-08,20,AT,17209.0,2022-05-22
B-2022-05-22,2,inc case,2022-10-08,20,AT,3303.0,2022-05-22
B-2022-05-22,2,inc infection,2022-10-15,21,AT,38358.0,2022-05-22
B-2022-05-22,2,inc case,2022-10-15,21,AT,6515.0,2022-05-22
B-2022-05-22,2,inc infection,2022-10-22,22,AT,97137.0,2022-05-22
B-2022-05-22,2,inc case,2022-10-22,22,AT,14699.0,2022-05-22
B-2022-05-22,2,inc infection,2022-10-29,23,AT,253186.0,2022-05-22
B-2022-05-22,2,inc case,2022-10-29,23,AT,37631.0,2022-05-22
B-2022-05-22,2,inc infection,2022-11-05,24,AT,655842.0,2022-05-22
B-2022-05-22,2,inc case,2022-11-05,24,AT,98425.0,2022-05-22
B-2022-05-22,2,inc infection,2022-11-12,25,AT,1139911.0,2022-05-22
B-2022-05-22,2,inc case,2022-11-12,25,AT,254830.0,2022-05-22
B-2022-05-22,2,inc infection,2022-11-19,26,AT,1100662.0,2022-05-22
B-2022-05-22,2,inc case,2022-11-19,26,AT,421787.0,2022-05-22
B-2022-05-22,2,inc infection,2022-11-26,27,AT,564681.0,2022-05-22
B-2022-05-22,2,inc case,2022-11-26,27,AT,371247.0,2022-05-22
B-2022-05-22,2,inc infection,2022-12-03,28,AT,201883.0,2022-05-22
B-2022-05-22,2,inc case,2022-12-03,28,AT,167397.0,2022-05-22
B-2022-05-22,2,inc infection,2022-12-10,29,AT,73136.0,2022-05-22
B-2022-05-22,2,inc case,2022-12-10,29,AT,57803.0,2022-05-22
B-2022-05-22,2,inc infection,2022-12-17,30,AT,28786.0,2022-05-22
B-2022-05-22,2,inc case,2022-12-17,30,AT,21483.0,2022-05-22
B-2022-05-22,2,inc infection,2022-12-24,31,AT,14263.0,2022-05-22
B-2022-05-22,2,inc case,2022-12-24,31,AT,8502.0,2022-05-22
B-2022-05-22,2,inc infection,2022-12-31,32,AT,8296.0,2022-05-22
B-2022-05-22,2,inc case,2022-12-31,32,AT,4537.0,2022-05-22
B-2022-05-22,2,inc infection,2023-01-07,33,AT,5486.0,2022-05-22
B-2022-05-22,2,inc case,2023-01-07,33,AT,2707.0,2022-05-22
B-2022-05-22,2,inc infection,2023-01-14,34,AT,4694.0,2022-05-22
B-2022-05-22,2,inc case,2023-01-14,34,AT,1777.0,2022-05-22
B-2022-05-22,2,inc infection,2023-01-21,35,AT,4206.0,2022-05-22
B-2022-05-22,2,inc case,2023-01-21,35,AT,1635.0,2022-05-22
B-2022-05-22,2,inc infection,2023-01-28,36,AT,3934.0,2022-05-22
B-2022-05-22,2,inc case,2023-01-28,36,AT,1471.0,2022-05-22
B-2022-05-22,2,inc infection,2023-02-04,37,AT,4181.0,2022-05-22
B-2022-05-22,2,inc case,2023-02-04,37,AT,1364.0,2022-05-22
B-2022-05-22,2,inc infection,2023-02-11,38,AT,5222.0,2022-05-22
B-2022-05-22,2,inc case,2023-02-11,38,AT,1511.0,2022-05-22
B-2022-05-22,2,inc infection,2023-02-18,39,AT,7700.0,2022-05-22
B-2022-05-22,2,inc case,2023-02-18,39,AT,1917.0,2022-05-22
B-2022-05-22,2,inc infection,2023-02-25,40,AT,12434.0,2022-05-22
B-2022-05-22,2,inc case,2023-02-25,40,AT,2764.0,2022-05-22
B-2022-05-22,2,inc infection,2023-03-04,41,AT,23975.0,2022-05-22
B-2022-05-22,2,inc case,2023-03-04,41,AT,4654.0,2022-05-22
B-2022-05-22,2,inc infection,2023-03-11,42,AT,48684.0,2022-05-22
B-2022-05-22,2,inc case,2023-03-11,42,AT,9047.0,2022-05-22
B-2022-05-22,2,inc infection,2023-03-18,43,AT,93304.0,2022-05-22
B-2022-05-22,2,inc case,2023-03-18,43,AT,18460.0,2022-05-22
B-2022-05-22,2,inc infection,2023-03-25,44,AT,120438.0,2022-05-22
B-2022-05-22,2,inc case,2023-03-25,44,AT,35309.0,2022-05-22
B-2022-05-22,2,inc hosp,2022-05-28,1,AT,34.93569397521292,2022-05-22
B-2022-05-22,2,inc icu,2022-05-28,1,AT,4.274044686893879,2022-05-22
B-2022-05-22,2,inc hosp,2022-06-04,2,AT,35.54490098210463,2022-05-22
B-2022-05-22,2,inc icu,2022-06-04,2,AT,3.4887702197692647,2022-05-22
B-2022-05-22,2,inc hosp,2022-06-11,3,AT,9.98931315097133,2022-05-22
B-2022-05-22,2,inc icu,2022-06-11,3,AT,2.3610435431554966,2022-05-22
B-2022-05-22,2,inc hosp,2022-06-18,4,AT,3.4193502913633633,2022-05-22
B-2022-05-22,2,inc icu,2022-06-18,4,AT,0.9179872948449914,2022-05-22
B-2022-05-22,2,inc hosp,2022-06-25,5,AT,1.8317381619731723,2022-05-22
B-2022-05-22,2,inc icu,2022-06-25,5,AT,0.34576882003979253,2022-05-22
B-2022-05-22,2,inc hosp,2022-07-02,6,AT,1.083296944819579,2022-05-22
B-2022-05-22,2,inc icu,2022-07-02,6,AT,0.1659455526265718,2022-05-22
B-2022-05-22,2,inc hosp,2022-07-09,7,AT,0.7922714548723863,2022-05-22
B-2022-05-22,2,inc icu,2022-07-09,7,AT,0.09890414904068226,2022-05-22
B-2022-05-22,2,inc hosp,2022-07-16,8,AT,0.7192851576168229,2022-05-22
B-2022-05-22,2,inc icu,2022-07-16,8,AT,0.07367102576083015,2022-05-22
B-2022-05-22,2,inc hosp,2022-07-23,9,AT,1.0090229622481868,2022-05-22
B-2022-05-22,2,inc icu,2022-07-23,9,AT,0.0768157587534014,2022-05-22
B-2022-05-22,2,inc hosp,2022-07-30,10,AT,1.447121128929454,2022-05-22
B-2022-05-22,2,inc icu,2022-07-30,10,AT,0.10760046661340698,2022-05-22
B-2022-05-22,2,inc hosp,2022-08-06,11,AT,1.9057240047313804,2022-05-22
B-2022-05-22,2,inc icu,2022-08-06,11,AT,0.14648047938084907,2022-05-22
B-2022-05-22,2,inc hosp,2022-08-13,12,AT,2.4261571470034458,2022-05-22
B-2022-05-22,2,inc icu,2022-08-13,12,AT,0.1934767763216469,2022-05-22
B-2022-05-22,2,inc hosp,2022-08-20,13,AT,2.6049493817260645,2022-05-22
B-2022-05-22,2,inc icu,2022-08-20,13,AT,0.2263049427795798,2022-05-22
B-2022-05-22,2,inc hosp,2022-08-27,14,AT,2.9148569226579406,2022-05-22
B-2022-05-22,2,inc icu,2022-08-27,14,AT,0.2506047780852571,2022-05-22
B-2022-05-22,2,inc hosp,2022-09-03,15,AT,2.6704334611121134,2022-05-22
B-2022-05-22,2,inc icu,2022-09-03,15,AT,0.262056629765904,2022-05-22
B-2022-05-22,2,inc hosp,2022-09-10,16,AT,2.971374234871276,2022-05-22
B-2022-05-22,2,inc icu,2022-09-10,16,AT,0.25569117011659104,2022-05-22
B-2022-05-22,2,inc hosp,2022-09-17,17,AT,3.582048238387567,2022-05-22
B-2022-05-22,2,inc icu,2022-09-17,17,AT,0.29611468005253344,2022-05-22
B-2022-05-22,2,inc hosp,2022-09-24,18,AT,3.753658145565278,2022-05-22
B-2022-05-22,2,inc icu,2022-09-24,18,AT,0.3417742879172441,2022-05-22
B-2022-05-22,2,inc hosp,2022-10-01,19,AT,4.411400829793042,2022-05-22
B-2022-05-22,2,inc icu,2022-10-01,19,AT,0.3633928784519649,2022-05-22
B-2022-05-22,2,inc hosp,2022-10-08,20,AT,6.320954968199215,2022-05-22
B-2022-05-22,2,inc icu,2022-10-08,20,AT,0.47207284433790997,2022-05-22
B-2022-05-22,2,inc hosp,2022-10-15,21,AT,10.780140051302547,2022-05-22
B-2022-05-22,2,inc icu,2022-10-15,21,AT,0.7059981803643274,2022-05-22
B-2022-05-22,2,inc hosp,2022-10-22,22,AT,23.193178771916397,2022-05-22
B-2022-05-22,2,inc icu,2022-10-22,22,AT,1.364626053942118,2022-05-22
B-2022-05-22,2,inc hosp,2022-10-29,23,AT,58.21867483987353,2022-05-22
B-2022-05-22,2,inc icu,2022-10-29,23,AT,3.1723298536472373,2022-05-22
B-2022-05-22,2,inc hosp,2022-11-05,24,AT,151.39762380418034,2022-05-22
B-2022-05-22,2,inc icu,2022-11-05,24,AT,8.117989497972484,2022-05-22
B-2022-05-22,2,inc hosp,2022-11-12,25,AT,416.01388233417634,2022-05-22
B-2022-05-22,2,inc icu,2022-11-12,25,AT,21.84731500292775,2022-05-22
B-2022-05-22,2,inc hosp,2022-11-19,26,AT,893.5567576136825,2022-05-22
B-2022-05-22,2,inc icu,2022-11-19,26,AT,53.46626047477556,2022-05-22
B-2022-05-22,2,inc hosp,2022-11-26,27,AT,1121.6109012482063,2022-05-22
B-2022-05-22,2,inc icu,2022-11-26,27,AT,88.95807574835949,2022-05-22
B-2022-05-22,2,inc hosp,2022-12-03,28,AT,758.4311897874559,2022-05-22
B-2022-05-22,2,inc icu,2022-12-03,28,AT,89.85471631431713,2022-05-22
B-2022-05-22,2,inc hosp,2022-12-10,29,AT,322.79639929835656,2022-05-22
B-2022-05-22,2,inc icu,2022-12-10,29,AT,56.91528704278124,2022-05-22
B-2022-05-22,2,inc hosp,2022-12-17,30,AT,123.11879820522196,2022-05-22
B-2022-05-22,2,inc icu,2022-12-17,30,AT,26.594596883505528,2022-05-22
B-2022-05-22,2,inc hosp,2022-12-24,31,AT,48.409448452271874,2022-05-22
B-2022-05-22,2,inc icu,2022-12-24,31,AT,10.867244218236367,2022-05-22
B-2022-05-22,2,inc hosp,2022-12-31,32,AT,21.846183136141697,2022-05-22
B-2022-05-22,2,inc icu,2022-12-31,32,AT,4.383263926046198,2022-05-22
B-2022-05-22,2,inc hosp,2023-01-07,33,AT,11.843426421545836,2022-05-22
B-2022-05-22,2,inc icu,2023-01-07,33,AT,1.980755272350594,2022-05-22
B-2022-05-22,2,inc hosp,2023-01-14,34,AT,7.535003395726033,2022-05-22
B-2022-05-22,2,inc icu,2023-01-14,34,AT,1.0614954601630215,2022-05-22
B-2022-05-22,2,inc hosp,2023-01-21,35,AT,5.741461946135848,2022-05-22
B-2022-05-22,2,inc icu,2023-01-21,35,AT,0.6763119015140152,2022-05-22
B-2022-05-22,2,inc hosp,2023-01-28,36,AT,5.185927104388122,2022-05-22
B-2022-05-22,2,inc icu,2023-01-28,36,AT,0.5375300354168625,2022-05-22
B-2022-05-22,2,inc hosp,2023-02-04,37,AT,4.984187266607791,2022-05-22
B-2022-05-22,2,inc icu,2023-02-04,37,AT,0.48517666211551946,2022-05-22
B-2022-05-22,2,inc hosp,2023-02-11,38,AT,4.928792867033425,2022-05-22
B-2022-05-22,2,inc icu,2023-02-11,38,AT,0.458617054375743,2022-05-22
B-2022-05-22,2,inc hosp,2023-02-18,39,AT,5.784853681092024,2022-05-22
B-2022-05-22,2,inc icu,2023-02-18,39,AT,0.4902933156978316,2022-05-22
B-2022-05-22,2,inc hosp,2023-02-25,40,AT,8.545118297412628,2022-05-22
B-2022-05-22,2,inc icu,2023-02-25,40,AT,0.6294329780420228,2022-05-22
B-2022-05-22,2,inc hosp,2023-03-04,41,AT,12.890772388335943,2022-05-22
B-2022-05-22,2,inc icu,2023-03-04,41,AT,0.9073305791032777,2022-05-22
B-2022-05-22,2,inc hosp,2023-03-11,42,AT,24.041288040770688,2022-05-22
