location,scenario_id,origin_date,target_end_date,horizon,target_variable,sample,value
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,58,231
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,58,236
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,58,234
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,58,191
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,58,115
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,58,156
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,58,198
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,58,194
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,58,270
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,58,404
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,58,508
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,58,316435
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,58,185330
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,58,109612
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,58,70381
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,58,48319
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,58,35286
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,58,26018
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,58,20755
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,58,16492
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,58,14556
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,58,12489
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,58,11122
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,58,10529
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,58,10888
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,58,10314
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,58,10011
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,58,10475
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,58,12787
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,58,16132
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,58,20613
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,58,27659
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,58,39273
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,58,66928
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,58,91686
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,58,84073
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,58,73598
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,58,62008
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,58,50854
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,58,41592
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,58,34235
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,58,28041
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,58,23984
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,58,22485
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,58,21831
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,58,22205
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,58,23917
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,58,30030
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,58,40866
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,58,55692
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,58,67989
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,58,82887
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,58,63287
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,58,37066
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,58,21922
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,58,14076
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,58,9664
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,58,7057
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,58,5204
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,58,4151
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,58,3298
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,58,2911
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,58,2498
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,58,2224
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,58,2106
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,58,2178
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,58,2063
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,58,2002
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,58,2095
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,58,2557
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,58,3226
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,58,4123
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,58,5532
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,58,7855
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,58,13386
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,58,18337
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,58,16815
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,58,14720
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,58,12402
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,58,10171
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,58,8318
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,58,6847
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,58,5608
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,58,4797
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,58,4497
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc case,58,4366
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc case,58,4441
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc case,58,4783
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc case,58,6006
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc case,58,8173
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc case,58,11138
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc case,58,13598
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc case,58,16577
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc hosp,59,1829
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc hosp,59,1774
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc hosp,59,1118
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc hosp,59,585
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc hosp,59,334
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc hosp,59,253
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc hosp,59,202
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc hosp,59,156
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc hosp,59,133
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc hosp,59,102
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc hosp,59,67
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc hosp,59,96
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc hosp,59,60
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc hosp,59,72
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc hosp,59,92
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc hosp,59,119
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc hosp,59,112
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc hosp,59,114
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc hosp,59,96
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc hosp,59,77
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc hosp,59,114
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc hosp,59,191
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc hosp,59,303
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc hosp,59,498
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc hosp,59,650
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc hosp,59,680
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc hosp,59,583
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc hosp,59,431
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc hosp,59,351
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc hosp,59,300
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,59,262
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,59,243
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,59,190
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,59,171
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,59,193
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,59,159
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,59,142
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,59,197
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,59,260
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,59,366
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,59,425
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,59,319105
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,59,184283
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,59,108426
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,59,69679
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,59,48446
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,59,35393
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,59,26501
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,59,21324
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,59,17050
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,59,14274
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,59,11637
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,59,10590
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,59,10038
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,59,10521
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,59,10401
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,59,10193
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,59,10734
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,59,12044
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,59,15338
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,59,19951
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,59,26733
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,59,38944
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,59,66836
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,59,90501
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,59,84082
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,59,73278
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,59,62792
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,59,53213
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,59,43444
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,59,35445
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,59,28893
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,59,24084
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,59,22610
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,59,22004
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,59,22811
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,59,24383
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,59,29571
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,59,39679
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,59,54261
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,59,66486
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,59,82325
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,59,63821
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,59,36857
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,59,21685
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,59,13936
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,59,9689
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,59,7079
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,59,5300
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,59,4265
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,59,3410
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,59,2855
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,59,2327
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,59,2118
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,59,2008
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,59,2104
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,59,2080
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,59,2039
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,59,2147
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,59,2409
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,59,3068
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,59,3990
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,59,5347
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,59,7789
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,59,13367
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,59,18100
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,59,16816
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,59,14656
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,59,12558
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,59,10643
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,59,8689
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,59,7089
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,59,5779
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,59,4817
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,59,4522
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc case,59,4401
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc case,59,4562
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc case,59,4877
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc case,59,5914
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc case,59,7936
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc case,59,10852
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc case,59,13297
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc case,59,16465
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc hosp,60,1858
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc hosp,60,1781
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc hosp,60,1052
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc hosp,60,574
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc hosp,60,332
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc hosp,60,231
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc hosp,60,182
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc hosp,60,151
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc hosp,60,110
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc hosp,60,62
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc hosp,60,87
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc hosp,60,66
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc hosp,60,72
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc hosp,60,75
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc hosp,60,30
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc hosp,60,21
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc hosp,60,24
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc hosp,60,94
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc hosp,60,115
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc hosp,60,93
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc hosp,60,185
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc hosp,60,225
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc hosp,60,258
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc hosp,60,443
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc hosp,60,615
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc hosp,60,576
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc hosp,60,536
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc hosp,60,567
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc hosp,60,396
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc hosp,60,284
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,60,325
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,60,325
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,60,273
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,60,201
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,60,176
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,60,147
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,60,143
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,60,249
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,60,309
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,60,449
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,60,550
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,60,320178
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,60,183337
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,60,105333
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,60,66928
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,60,46080
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,60,35045
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,60,26274
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,60,21193
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,60,17544
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,60,14747
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,60,12994
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,60,11430
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,60,10492
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,60,10649
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,60,10719
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,60,10607
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,60,11191
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,60,13043
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,60,16307
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,60,20784
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,60,27331
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,60,39312
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,60,67113
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,60,88696
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,60,80673
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,60,71034
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,60,61445
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,60,50480
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,60,42931
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,60,35337
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,60,28656
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,60,24858
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,60,23717
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,60,23175
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,60,23131
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,60,25195
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,60,30863
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,60,42839
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,60,56329
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,60,67740
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,60,81941
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,60,64036
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,60,36667
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,60,21067
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,60,13386
ES,B-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,60,9216
ES,B-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,60,7009
ES,B-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,60,5255
ES,B-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,60,4239
ES,B-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,60,3509
ES,B-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,60,2949
ES,B-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,60,2599
ES,B-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,60,2286
ES,B-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,60,2098
ES,B-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,60,2130
ES,B-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,60,2144
ES,B-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,60,2121
ES,B-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,60,2238
ES,B-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,60,2609
ES,B-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,60,3261
ES,B-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,60,4157
ES,B-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,60,5466
ES,B-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,60,7862
ES,B-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,60,13423
ES,B-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,60,17739
ES,B-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,60,16135
ES,B-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,60,14207
ES,B-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,60,12289
ES,B-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,60,10096
ES,B-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,60,8586
ES,B-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,60,7067
ES,B-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,60,5731
ES,B-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,60,4972
ES,B-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,60,4743
ES,B-2022-07-24,2022-07-24,2023-03-18,34 wk,inc case,60,4635
ES,B-2022-07-24,2022-07-24,2023-03-25,35 wk,inc case,60,4626
ES,B-2022-07-24,2022-07-24,2023-04-01,36 wk,inc case,60,5039
ES,B-2022-07-24,2022-07-24,2023-04-08,37 wk,inc case,60,6173
ES,B-2022-07-24,2022-07-24,2023-04-15,38 wk,inc case,60,8568
ES,B-2022-07-24,2022-07-24,2023-04-22,39 wk,inc case,60,11266
ES,B-2022-07-24,2022-07-24,2023-04-29,40 wk,inc case,60,13548
ES,B-2022-07-24,2022-07-24,2023-05-06,41 wk,inc case,60,16388
ES,B-2022-07-24,2022-07-24,2022-07-30,1 wk,inc hosp,61,1880
ES,B-2022-07-24,2022-07-24,2022-08-06,2 wk,inc hosp,61,2012
ES,B-2022-07-24,2022-07-24,2022-08-13,3 wk,inc hosp,61,1190
ES,B-2022-07-24,2022-07-24,2022-08-20,4 wk,inc hosp,61,539
