scenario_id,sample,horizon,target_variable,value,location
D,42,22 wk,inc case,95841,NL
D,42,22 wk,inc death,413,NL
D,42,22 wk,inc hosp,1291,NL
D,42,22 wk,inc icu,446,NL
D,42,22 wk,inc infection,222007,NL
D,42,23 wk,inc case,94902,NL
D,42,23 wk,inc death,432,NL
D,42,23 wk,inc hosp,1292,NL
D,42,23 wk,inc icu,455,NL
D,42,23 wk,inc infection,218476,NL
D,42,24 wk,inc case,90483,NL
D,42,24 wk,inc death,441,NL
D,42,24 wk,inc hosp,1247,NL
D,42,24 wk,inc icu,452,NL
D,42,24 wk,inc infection,205214,NL
D,42,25 wk,inc case,81596,NL
D,42,25 wk,inc death,434,NL
D,42,25 wk,inc hosp,1129,NL
D,42,25 wk,inc icu,428,NL
D,42,25 wk,inc infection,181276,NL
D,42,26 wk,inc case,67054,NL
D,42,26 wk,inc death,409,NL
D,42,26 wk,inc hosp,949,NL
D,42,26 wk,inc icu,382,NL
D,42,26 wk,inc infection,144837,NL
D,42,27 wk,inc case,52920,NL
D,42,27 wk,inc death,369,NL
D,42,27 wk,inc hosp,767,NL
D,42,27 wk,inc icu,320,NL
D,42,27 wk,inc infection,114213,NL
D,42,28 wk,inc case,42400,NL
D,42,28 wk,inc death,324,NL
D,42,28 wk,inc hosp,623,NL
D,42,28 wk,inc icu,262,NL
D,42,28 wk,inc infection,92027,NL
D,42,29 wk,inc case,34557,NL
D,42,29 wk,inc death,280,NL
D,42,29 wk,inc hosp,513,NL
D,42,29 wk,inc icu,214,NL
D,42,29 wk,inc infection,75476,NL
D,42,3 wk,inc case,9345,NL
D,42,3 wk,inc death,36,NL
D,42,3 wk,inc hosp,120,NL
D,42,3 wk,inc icu,38,NL
D,42,3 wk,inc infection,22529,NL
D,42,30 wk,inc case,28625,NL
D,42,30 wk,inc death,240,NL
D,42,30 wk,inc hosp,430,NL
D,42,30 wk,inc icu,177,NL
D,42,30 wk,inc infection,62749,NL
D,42,31 wk,inc case,23464,NL
D,42,31 wk,inc death,205,NL
D,42,31 wk,inc hosp,358,NL
D,42,31 wk,inc icu,147,NL
D,42,31 wk,inc infection,51024,NL
D,42,32 wk,inc case,18357,NL
D,42,32 wk,inc death,173,NL
D,42,32 wk,inc hosp,283,NL
D,42,32 wk,inc icu,120,NL
D,42,32 wk,inc infection,39386,NL
D,42,33 wk,inc case,14331,NL
D,42,33 wk,inc death,143,NL
D,42,33 wk,inc hosp,221,NL
D,42,33 wk,inc icu,95,NL
D,42,33 wk,inc infection,30863,NL
D,42,34 wk,inc case,11324,NL
D,42,34 wk,inc death,118,NL
D,42,34 wk,inc hosp,176,NL
D,42,34 wk,inc icu,75,NL
D,42,34 wk,inc infection,24517,NL
D,42,35 wk,inc case,9076,NL
D,42,35 wk,inc death,96,NL
D,42,35 wk,inc hosp,143,NL
D,42,35 wk,inc icu,60,NL
D,42,35 wk,inc infection,19759,NL
D,42,36 wk,inc case,7374,NL
D,42,36 wk,inc death,79,NL
D,42,36 wk,inc hosp,118,NL
D,42,36 wk,inc icu,49,NL
D,42,36 wk,inc infection,16136,NL
D,42,37 wk,inc case,6062,NL
D,42,37 wk,inc death,65,NL
D,42,37 wk,inc hosp,98,NL
D,42,37 wk,inc icu,40,NL
D,42,37 wk,inc infection,13323,NL
D,42,38 wk,inc case,5031,NL
D,42,38 wk,inc death,54,NL
D,42,38 wk,inc hosp,83,NL
D,42,38 wk,inc icu,33,NL
D,42,38 wk,inc infection,11097,NL
D,42,39 wk,inc case,4206,NL
D,42,39 wk,inc death,45,NL
D,42,39 wk,inc hosp,70,NL
D,42,39 wk,inc icu,28,NL
D,42,39 wk,inc infection,9303,NL
D,42,4 wk,inc case,10605,NL
D,42,4 wk,inc death,40,NL
D,42,4 wk,inc hosp,138,NL
D,42,4 wk,inc icu,43,NL
D,42,4 wk,inc infection,25905,NL
D,42,40 wk,inc case,3534,NL
D,42,40 wk,inc death,37,NL
D,42,40 wk,inc hosp,60,NL
D,42,40 wk,inc icu,24,NL
D,42,40 wk,inc infection,7834,NL
D,42,41 wk,inc case,2980,NL
D,42,41 wk,inc death,31,NL
D,42,41 wk,inc hosp,51,NL
D,42,41 wk,inc icu,20,NL
D,42,41 wk,inc infection,6616,NL
D,42,42 wk,inc case,2518,NL
D,42,42 wk,inc death,26,NL
D,42,42 wk,inc hosp,44,NL
D,42,42 wk,inc icu,17,NL
D,42,42 wk,inc infection,5600,NL
D,42,43 wk,inc case,2133,NL
D,42,43 wk,inc death,22,NL
D,42,43 wk,inc hosp,37,NL
D,42,43 wk,inc icu,15,NL
D,42,43 wk,inc infection,4749,NL
D,42,44 wk,inc case,1810,NL
D,42,44 wk,inc death,19,NL
D,42,44 wk,inc hosp,32,NL
D,42,44 wk,inc icu,13,NL
D,42,44 wk,inc infection,4036,NL
D,42,45 wk,inc case,1541,NL
D,42,45 wk,inc death,16,NL
D,42,45 wk,inc hosp,27,NL
D,42,45 wk,inc icu,11,NL
D,42,45 wk,inc infection,3441,NL
D,42,46 wk,inc case,1317,NL
D,42,46 wk,inc death,14,NL
D,42,46 wk,inc hosp,24,NL
D,42,46 wk,inc icu,9,NL
D,42,46 wk,inc infection,2947,NL
D,42,47 wk,inc case,1133,NL
D,42,47 wk,inc death,12,NL
D,42,47 wk,inc hosp,20,NL
D,42,47 wk,inc icu,8,NL
D,42,47 wk,inc infection,2541,NL
D,42,48 wk,inc case,982,NL
D,42,48 wk,inc death,10,NL
D,42,48 wk,inc hosp,18,NL
D,42,48 wk,inc icu,7,NL
D,42,48 wk,inc infection,2211,NL
D,42,49 wk,inc case,859,NL
D,42,49 wk,inc death,9,NL
D,42,49 wk,inc hosp,16,NL
D,42,49 wk,inc icu,6,NL
D,42,49 wk,inc infection,1935,NL
D,42,5 wk,inc case,12524,NL
D,42,5 wk,inc death,46,NL
D,42,5 wk,inc hosp,163,NL
D,42,5 wk,inc icu,50,NL
D,42,5 wk,inc infection,30902,NL
D,42,50 wk,inc case,741,NL
D,42,50 wk,inc death,8,NL
D,42,50 wk,inc hosp,14,NL
D,42,50 wk,inc icu,5,NL
D,42,50 wk,inc infection,1664,NL
D,42,51 wk,inc case,645,NL
D,42,51 wk,inc death,6,NL
D,42,51 wk,inc hosp,12,NL
D,42,51 wk,inc icu,5,NL
D,42,51 wk,inc infection,1455,NL
D,42,52 wk,inc case,559,NL
D,42,52 wk,inc death,6,NL
D,42,52 wk,inc hosp,10,NL
D,42,52 wk,inc icu,4,NL
D,42,52 wk,inc infection,1256,NL
D,42,53 wk,inc case,146,NL
D,42,53 wk,inc death,1,NL
D,42,53 wk,inc hosp,3,NL
D,42,53 wk,inc icu,1,NL
D,42,53 wk,inc infection,328,NL
D,42,6 wk,inc case,15296,NL
D,42,6 wk,inc death,54,NL
D,42,6 wk,inc hosp,199,NL
D,42,6 wk,inc icu,59,NL
D,42,6 wk,inc infection,38060,NL
D,42,7 wk,inc case,19266,NL
D,42,7 wk,inc death,65,NL
D,42,7 wk,inc hosp,249,NL
D,42,7 wk,inc icu,73,NL
D,42,7 wk,inc infection,48306,NL
D,42,8 wk,inc case,24964,NL
D,42,8 wk,inc death,81,NL
D,42,8 wk,inc hosp,320,NL
D,42,8 wk,inc icu,92,NL
D,42,8 wk,inc infection,63015,NL
D,42,9 wk,inc case,31651,NL
D,42,9 wk,inc death,102,NL
D,42,9 wk,inc hosp,411,NL
D,42,9 wk,inc icu,118,NL
D,42,9 wk,inc infection,77853,NL
D,43,1 wk,inc case,8972,NL
D,43,1 wk,inc death,31,NL
D,43,1 wk,inc hosp,79,NL
D,43,1 wk,inc icu,33,NL
D,43,1 wk,inc infection,19595,NL
D,43,10 wk,inc case,11166,NL
D,43,10 wk,inc death,22,NL
D,43,10 wk,inc hosp,77,NL
D,43,10 wk,inc icu,27,NL
D,43,10 wk,inc infection,26030,NL
D,43,11 wk,inc case,12495,NL
D,43,11 wk,inc death,24,NL
D,43,11 wk,inc hosp,83,NL
D,43,11 wk,inc icu,29,NL
D,43,11 wk,inc infection,29440,NL
D,43,12 wk,inc case,14465,NL
D,43,12 wk,inc death,25,NL
D,43,12 wk,inc hosp,94,NL
D,43,12 wk,inc icu,32,NL
D,43,12 wk,inc infection,34351,NL
D,43,13 wk,inc case,16957,NL
D,43,13 wk,inc death,28,NL
D,43,13 wk,inc hosp,111,NL
D,43,13 wk,inc icu,37,NL
D,43,13 wk,inc infection,40798,NL
D,43,14 wk,inc case,20679,NL
D,43,14 wk,inc death,32,NL
D,43,14 wk,inc hosp,134,NL
D,43,14 wk,inc icu,44,NL
D,43,14 wk,inc infection,50113,NL
D,43,15 wk,inc case,25230,NL
D,43,15 wk,inc death,38,NL
D,43,15 wk,inc hosp,167,NL
D,43,15 wk,inc icu,54,NL
D,43,15 wk,inc infection,61178,NL
D,43,16 wk,inc case,29648,NL
D,43,16 wk,inc death,46,NL
D,43,16 wk,inc hosp,208,NL
D,43,16 wk,inc icu,67,NL
D,43,16 wk,inc infection,70478,NL
D,43,17 wk,inc case,34205,NL
D,43,17 wk,inc death,56,NL
D,43,17 wk,inc hosp,251,NL
D,43,17 wk,inc icu,82,NL
D,43,17 wk,inc infection,81386,NL
D,43,18 wk,inc case,39792,NL
D,43,18 wk,inc death,68,NL
D,43,18 wk,inc hosp,298,NL
D,43,18 wk,inc icu,98,NL
D,43,18 wk,inc infection,94903,NL
D,43,19 wk,inc case,46695,NL
D,43,19 wk,inc death,82,NL
D,43,19 wk,inc hosp,354,NL
D,43,19 wk,inc icu,117,NL
D,43,19 wk,inc infection,111506,NL
D,43,2 wk,inc case,8183,NL
D,43,2 wk,inc death,27,NL
D,43,2 wk,inc hosp,68,NL
D,43,2 wk,inc icu,28,NL
D,43,2 wk,inc infection,18255,NL
D,43,20 wk,inc case,54706,NL
D,43,20 wk,inc death,98,NL
D,43,20 wk,inc hosp,421,NL
D,43,20 wk,inc icu,139,NL
D,43,20 wk,inc infection,129744,NL
D,43,21 wk,inc case,59919,NL
D,43,21 wk,inc death,117,NL
D,43,21 wk,inc hosp,487,NL
D,43,21 wk,inc icu,164,NL
D,43,21 wk,inc infection,138751,NL
D,43,22 wk,inc case,63217,NL
D,43,22 wk,inc death,136,NL
D,43,22 wk,inc hosp,531,NL
D,43,22 wk,inc icu,185,NL
D,43,22 wk,inc infection,145832,NL
D,43,23 wk,inc case,65889,NL
D,43,23 wk,inc death,152,NL
D,43,23 wk,inc hosp,566,NL
D,43,23 wk,inc icu,201,NL
D,43,23 wk,inc infection,151114,NL
D,43,24 wk,inc case,66646,NL
D,43,24 wk,inc death,166,NL
D,43,24 wk,inc hosp,583,NL
D,43,24 wk,inc icu,212,NL
D,43,24 wk,inc infection,151298,NL
D,43,25 wk,inc case,65255,NL
D,43,25 wk,inc death,176,NL
D,43,25 wk,inc hosp,574,NL
D,43,25 wk,inc icu,215,NL
D,43,25 wk,inc infection,146504,NL
D,43,26 wk,inc case,56593,NL
D,43,26 wk,inc death,178,NL
D,43,26 wk,inc hosp,526,NL
D,43,26 wk,inc icu,208,NL
D,43,26 wk,inc infection,120903,NL
D,43,27 wk,inc case,45513,NL
D,43,27 wk,inc death,171,NL
D,43,27 wk,inc hosp,440,NL
D,43,27 wk,inc icu,185,NL
D,43,27 wk,inc infection,96768,NL
D,43,28 wk,inc case,36518,NL
D,43,28 wk,inc death,157,NL
D,43,28 wk,inc hosp,360,NL
D,43,28 wk,inc icu,156,NL
D,43,28 wk,inc infection,77612,NL
D,43,29 wk,inc case,29273,NL
D,43,29 wk,inc death,140,NL
D,43,29 wk,inc hosp,291,NL
D,43,29 wk,inc icu,128,NL
D,43,29 wk,inc infection,62211,NL
D,43,3 wk,inc case,7696,NL
D,43,3 wk,inc death,25,NL
D,43,3 wk,inc hosp,60,NL
D,43,3 wk,inc icu,24,NL
D,43,3 wk,inc infection,17288,NL
D,43,30 wk,inc case,23443,NL
D,43,30 wk,inc death,121,NL
D,43,30 wk,inc hosp,235,NL
D,43,30 wk,inc icu,104,NL
D,43,30 wk,inc infection,49762,NL
D,43,31 wk,inc case,18543,NL
D,43,31 wk,inc death,103,NL
D,43,31 wk,inc hosp,186,NL
D,43,31 wk,inc icu,84,NL
D,43,31 wk,inc infection,39158,NL
D,43,32 wk,inc case,14360,NL
D,43,32 wk,inc death,86,NL
D,43,32 wk,inc hosp,142,NL
D,43,32 wk,inc icu,66,NL
D,43,32 wk,inc infection,30159,NL
D,43,33 wk,inc case,11087,NL
D,43,33 wk,inc death,71,NL
D,43,33 wk,inc hosp,108,NL
D,43,33 wk,inc icu,51,NL
D,43,33 wk,inc infection,23289,NL
D,43,34 wk,inc case,8561,NL
D,43,34 wk,inc death,57,NL
D,43,34 wk,inc hosp,83,NL
D,43,34 wk,inc icu,39,NL
D,43,34 wk,inc infection,17986,NL
D,43,35 wk,inc case,6607,NL
D,43,35 wk,inc death,46,NL
D,43,35 wk,inc hosp,64,NL
D,43,35 wk,inc icu,30,NL
D,43,35 wk,inc infection,13880,NL
D,43,36 wk,inc case,5090,NL
D,43,36 wk,inc death,37,NL
D,43,36 wk,inc hosp,49,NL
D,43,36 wk,inc icu,23,NL
D,43,36 wk,inc infection,10688,NL
D,43,37 wk,inc case,3909,NL
D,43,37 wk,inc death,29,NL
D,43,37 wk,inc hosp,38,NL
D,43,37 wk,inc icu,18,NL
D,43,37 wk,inc infection,8200,NL
D,43,38 wk,inc case,2988,NL
D,43,38 wk,inc death,23,NL
D,43,38 wk,inc hosp,29,NL
D,43,38 wk,inc icu,14,NL
D,43,38 wk,inc infection,6260,NL
D,43,39 wk,inc case,2272,NL
D,43,39 wk,inc death,18,NL
D,43,39 wk,inc hosp,22,NL
D,43,39 wk,inc icu,10,NL
D,43,39 wk,inc infection,4751,NL
D,43,4 wk,inc case,7440,NL
D,43,4 wk,inc death,22,NL
D,43,4 wk,inc hosp,55,NL
D,43,4 wk,inc icu,22,NL
D,43,4 wk,inc infection,16855,NL
D,43,40 wk,inc case,1716,NL
D,43,40 wk,inc death,14,NL
D,43,40 wk,inc hosp,17,NL
D,43,40 wk,inc icu,8,NL
D,43,40 wk,inc infection,3581,NL
D,43,41 wk,inc case,1287,NL
D,43,41 wk,inc death,11,NL
D,43,41 wk,inc hosp,13,NL
D,43,41 wk,inc icu,6,NL
D,43,41 wk,inc infection,2680,NL
D,43,42 wk,inc case,958,NL
D,43,42 wk,inc death,9,NL
D,43,42 wk,inc hosp,9,NL
D,43,42 wk,inc icu,5,NL
D,43,42 wk,inc infection,1992,NL
D,43,43 wk,inc case,709,NL
D,43,43 wk,inc death,7,NL
D,43,43 wk,inc hosp,7,NL
D,43,43 wk,inc icu,3,NL
D,43,43 wk,inc infection,1472,NL
D,43,44 wk,inc case,522,NL
D,43,44 wk,inc death,5,NL
D,43,44 wk,inc hosp,5,NL
D,43,44 wk,inc icu,3,NL
D,43,44 wk,inc infection,1081,NL
D,43,45 wk,inc case,382,NL
D,43,45 wk,inc death,4,NL
D,43,45 wk,inc hosp,4,NL
D,43,45 wk,inc icu,2,NL
D,43,45 wk,inc infection,792,NL
D,43,46 wk,inc case,279,NL
D,43,46 wk,inc death,3,NL
D,43,46 wk,inc hosp,3,NL
D,43,46 wk,inc icu,1,NL
D,43,46 wk,inc infection,579,NL
D,43,47 wk,inc case,204,NL
D,43,47 wk,inc death,2,NL
D,43,47 wk,inc hosp,2,NL
D,43,47 wk,inc icu,1,NL
D,43,47 wk,inc infection,423,NL
D,43,48 wk,inc case,150,NL
D,43,48 wk,inc death,2,NL
D,43,48 wk,inc hosp,2,NL
D,43,48 wk,inc icu,1,NL
D,43,48 wk,inc infection,311,NL
D,43,49 wk,inc case,110,NL
D,43,49 wk,inc death,1,NL
D,43,49 wk,inc hosp,1,NL
D,43,49 wk,inc icu,1,NL
D,43,49 wk,inc infection,229,NL
D,43,5 wk,inc case,7421,NL
D,43,5 wk,inc death,21,NL
D,43,5 wk,inc hosp,54,NL
D,43,5 wk,inc icu,21,NL
D,43,5 wk,inc infection,16961,NL
D,43,50 wk,inc case,81,NL
D,43,50 wk,inc death,1,NL
D,43,50 wk,inc hosp,1,NL
D,43,50 wk,inc icu,0,NL
D,43,50 wk,inc infection,169,NL
D,43,51 wk,inc case,61,NL
D,43,51 wk,inc death,1,NL
D,43,51 wk,inc hosp,1,NL
D,43,51 wk,inc icu,0,NL
D,43,51 wk,inc infection,127,NL
D,43,52 wk,inc case,45,NL
D,43,52 wk,inc death,1,NL
D,43,52 wk,inc hosp,0,NL
D,43,52 wk,inc icu,0,NL
D,43,52 wk,inc infection,95,NL
D,43,53 wk,inc case,11,NL
D,43,53 wk,inc death,0,NL
D,43,53 wk,inc hosp,0,NL
D,43,53 wk,inc icu,0,NL
D,43,53 wk,inc infection,23,NL
D,43,6 wk,inc case,7650,NL
D,43,6 wk,inc death,20,NL
D,43,6 wk,inc hosp,55,NL
D,43,6 wk,inc icu,20,NL
D,43,6 wk,inc infection,17648,NL
D,43,7 wk,inc case,8161,NL
D,43,7 wk,inc death,20,NL
D,43,7 wk,inc hosp,59,NL
D,43,7 wk,inc icu,21,NL
D,43,7 wk,inc infection,19011,NL
D,43,8 wk,inc case,9019,NL
D,43,8 wk,inc death,20,NL
D,43,8 wk,inc hosp,64,NL
D,43,8 wk,inc icu,23,NL
D,43,8 wk,inc infection,21219,NL
D,43,9 wk,inc case,10077,NL
D,43,9 wk,inc death,21,NL
D,43,9 wk,inc hosp,72,NL
D,43,9 wk,inc icu,25,NL
D,43,9 wk,inc infection,23529,NL
D,44,1 wk,inc case,10089,NL
D,44,1 wk,inc death,31,NL
D,44,1 wk,inc hosp,92,NL
D,44,1 wk,inc icu,33,NL
D,44,1 wk,inc infection,24117,NL
D,44,10 wk,inc case,166378,NL
D,44,10 wk,inc death,374,NL
D,44,10 wk,inc hosp,1626,NL
D,44,10 wk,inc icu,452,NL
D,44,10 wk,inc infection,395311,NL
D,44,11 wk,inc case,185437,NL
D,44,11 wk,inc death,446,NL
D,44,11 wk,inc hosp,1722,NL
D,44,11 wk,inc icu,534,NL
D,44,11 wk,inc infection,429353,NL
D,44,12 wk,inc case,192714,NL
D,44,12 wk,inc death,489,NL
D,44,12 wk,inc hosp,1718,NL
D,44,12 wk,inc icu,572,NL
D,44,12 wk,inc infection,436242,NL
D,44,13 wk,inc case,184936,NL
D,44,13 wk,inc death,509,NL
D,44,13 wk,inc hosp,1654,NL
D,44,13 wk,inc icu,579,NL
D,44,13 wk,inc infection,413397,NL
D,44,14 wk,inc case,171515,NL
D,44,14 wk,inc death,511,NL
D,44,14 wk,inc hosp,1543,NL
D,44,14 wk,inc icu,560,NL
D,44,14 wk,inc infection,378740,NL
D,44,15 wk,inc case,151302,NL
D,44,15 wk,inc death,499,NL
D,44,15 wk,inc hosp,1403,NL
D,44,15 wk,inc icu,525,NL
D,44,15 wk,inc infection,330317,NL
D,44,16 wk,inc case,127713,NL
D,44,16 wk,inc death,475,NL
D,44,16 wk,inc hosp,1248,NL
D,44,16 wk,inc icu,477,NL
D,44,16 wk,inc infection,274593,NL
D,44,17 wk,inc case,106796,NL
D,44,17 wk,inc death,442,NL
D,44,17 wk,inc hosp,1088,NL
D,44,17 wk,inc icu,423,NL
D,44,17 wk,inc infection,230794,NL
D,44,18 wk,inc case,91557,NL
D,44,18 wk,inc death,405,NL
D,44,18 wk,inc hosp,954,NL
D,44,18 wk,inc icu,370,NL
D,44,18 wk,inc infection,199931,NL
D,44,19 wk,inc case,81431,NL
D,44,19 wk,inc death,369,NL
D,44,19 wk,inc hosp,857,NL
D,44,19 wk,inc icu,327,NL
D,44,19 wk,inc infection,180078,NL
D,44,2 wk,inc case,12491,NL
D,44,2 wk,inc death,34,NL
D,44,2 wk,inc hosp,122,NL
D,44,2 wk,inc icu,35,NL
D,44,2 wk,inc infection,30901,NL
D,44,20 wk,inc case,75259,NL
D,44,20 wk,inc death,338,NL
D,44,20 wk,inc hosp,798,NL
D,44,20 wk,inc icu,295,NL
D,44,20 wk,inc infection,167861,NL
D,44,21 wk,inc case,69210,NL
D,44,21 wk,inc death,314,NL
D,44,21 wk,inc hosp,764,NL
D,44,21 wk,inc icu,275,NL
D,44,21 wk,inc infection,153971,NL
D,44,22 wk,inc case,65242,NL
D,44,22 wk,inc death,295,NL
D,44,22 wk,inc hosp,740,NL
D,44,22 wk,inc icu,261,NL
D,44,22 wk,inc infection,147430,NL
D,44,23 wk,inc case,64482,NL
D,44,23 wk,inc death,283,NL
D,44,23 wk,inc hosp,741,NL
D,44,23 wk,inc icu,254,NL
D,44,23 wk,inc infection,147504,NL
D,44,24 wk,inc case,65350,NL
D,44,24 wk,inc death,276,NL
D,44,24 wk,inc hosp,759,NL
D,44,24 wk,inc icu,254,NL
D,44,24 wk,inc infection,150407,NL
D,44,25 wk,inc case,66542,NL
D,44,25 wk,inc death,275,NL
D,44,25 wk,inc hosp,772,NL
D,44,25 wk,inc icu,257,NL
D,44,25 wk,inc infection,152421,NL
D,44,26 wk,inc case,62330,NL
D,44,26 wk,inc death,271,NL
D,44,26 wk,inc hosp,746,NL
D,44,26 wk,inc icu,256,NL
D,44,26 wk,inc infection,138579,NL
D,44,27 wk,inc case,57215,NL
D,44,27 wk,inc death,264,NL
D,44,27 wk,inc hosp,705,NL
D,44,27 wk,inc icu,245,NL
D,44,27 wk,inc infection,128401,NL
D,44,28 wk,inc case,54238,NL
D,44,28 wk,inc death,256,NL
D,44,28 wk,inc hosp,676,NL
D,44,28 wk,inc icu,233,NL
D,44,28 wk,inc infection,122783,NL
D,44,29 wk,inc case,52597,NL
D,44,29 wk,inc death,248,NL
D,44,29 wk,inc hosp,660,NL
D,44,29 wk,inc icu,224,NL
D,44,29 wk,inc infection,119770,NL
D,44,3 wk,inc case,16537,NL
D,44,3 wk,inc death,41,NL
D,44,3 wk,inc hosp,166,NL
D,44,3 wk,inc icu,43,NL
D,44,3 wk,inc infection,41424,NL
D,44,30 wk,inc case,51711,NL
D,44,30 wk,inc death,242,NL
D,44,30 wk,inc hosp,652,NL
D,44,30 wk,inc icu,219,NL
D,44,30 wk,inc infection,117976,NL
D,44,31 wk,inc case,50295,NL
D,44,31 wk,inc death,236,NL
D,44,31 wk,inc hosp,637,NL
D,44,31 wk,inc icu,215,NL
D,44,31 wk,inc infection,113739,NL
D,44,32 wk,inc case,46235,NL
D,44,32 wk,inc death,227,NL
D,44,32 wk,inc hosp,579,NL
D,44,32 wk,inc icu,205,NL
D,44,32 wk,inc infection,102711,NL
D,44,33 wk,inc case,41768,NL
D,44,33 wk,inc death,212,NL
D,44,33 wk,inc hosp,512,NL
D,44,33 wk,inc icu,186,NL
D,44,33 wk,inc infection,92540,NL
D,44,34 wk,inc case,37563,NL
D,44,34 wk,inc death,194,NL
D,44,34 wk,inc hosp,456,NL
D,44,34 wk,inc icu,167,NL
D,44,34 wk,inc infection,83146,NL
D,44,35 wk,inc case,33724,NL
D,44,35 wk,inc death,177,NL
D,44,35 wk,inc hosp,410,NL
D,44,35 wk,inc icu,149,NL
D,44,35 wk,inc infection,74644,NL
D,44,36 wk,inc case,30263,NL
D,44,36 wk,inc death,161,NL
D,44,36 wk,inc hosp,370,NL
D,44,36 wk,inc icu,134,NL
D,44,36 wk,inc infection,67006,NL
D,44,37 wk,inc case,27156,NL
D,44,37 wk,inc death,147,NL
D,44,37 wk,inc hosp,336,NL
D,44,37 wk,inc icu,121,NL
D,44,37 wk,inc infection,60160,NL
D,44,38 wk,inc case,24372,NL
D,44,38 wk,inc death,134,NL
D,44,38 wk,inc hosp,305,NL
D,44,38 wk,inc icu,109,NL
D,44,38 wk,inc infection,54029,NL
D,44,39 wk,inc case,21879,NL
D,44,39 wk,inc death,122,NL
D,44,39 wk,inc hosp,278,NL
D,44,39 wk,inc icu,99,NL
D,44,39 wk,inc infection,48541,NL
D,44,4 wk,inc case,22689,NL
D,44,4 wk,inc death,53,NL
D,44,4 wk,inc hosp,230,NL
D,44,4 wk,inc icu,58,NL
D,44,4 wk,inc infection,57318,NL
D,44,40 wk,inc case,19652,NL
D,44,40 wk,inc death,111,NL
D,44,40 wk,inc hosp,253,NL
D,44,40 wk,inc icu,90,NL
D,44,40 wk,inc infection,43637,NL
D,44,41 wk,inc case,17668,NL
D,44,41 wk,inc death,101,NL
D,44,41 wk,inc hosp,230,NL
D,44,41 wk,inc icu,82,NL
D,44,41 wk,inc infection,39271,NL
D,44,42 wk,inc case,15909,NL
D,44,42 wk,inc death,92,NL
D,44,42 wk,inc hosp,210,NL
D,44,42 wk,inc icu,74,NL
D,44,42 wk,inc infection,35406,NL
D,44,43 wk,inc case,14361,NL
D,44,43 wk,inc death,84,NL
D,44,43 wk,inc hosp,192,NL
D,44,43 wk,inc icu,67,NL
D,44,43 wk,inc infection,32010,NL
D,44,44 wk,inc case,13012,NL
D,44,44 wk,inc death,77,NL
D,44,44 wk,inc hosp,176,NL
D,44,44 wk,inc icu,62,NL
D,44,44 wk,inc infection,29062,NL
D,44,45 wk,inc case,11855,NL
D,44,45 wk,inc death,71,NL
D,44,45 wk,inc hosp,162,NL
D,44,45 wk,inc icu,56,NL
D,44,45 wk,inc infection,26542,NL
D,44,46 wk,inc case,10880,NL
D,44,46 wk,inc death,65,NL
D,44,46 wk,inc hosp,150,NL
D,44,46 wk,inc icu,52,NL
D,44,46 wk,inc infection,24433,NL
D,44,47 wk,inc case,10081,NL
D,44,47 wk,inc death,60,NL
D,44,47 wk,inc hosp,140,NL
D,44,47 wk,inc icu,48,NL
D,44,47 wk,inc infection,22724,NL
D,44,48 wk,inc case,9455,NL
D,44,48 wk,inc death,56,NL
D,44,48 wk,inc hosp,132,NL
D,44,48 wk,inc icu,45,NL
D,44,48 wk,inc infection,21409,NL
D,44,49 wk,inc case,8980,NL
D,44,49 wk,inc death,52,NL
D,44,49 wk,inc hosp,127,NL
D,44,49 wk,inc icu,42,NL
D,44,49 wk,inc infection,20379,NL
D,44,5 wk,inc case,31993,NL
D,44,5 wk,inc death,71,NL
D,44,5 wk,inc hosp,324,NL
D,44,5 wk,inc icu,81,NL
D,44,5 wk,inc infection,81313,NL
D,44,50 wk,inc case,8470,NL
D,44,50 wk,inc death,49,NL
D,44,50 wk,inc hosp,119,NL
D,44,50 wk,inc icu,40,NL
D,44,50 wk,inc infection,19187,NL
D,44,51 wk,inc case,8081,NL
D,44,51 wk,inc death,46,NL
D,44,51 wk,inc hosp,113,NL
D,44,51 wk,inc icu,38,NL
D,44,51 wk,inc infection,18402,NL
D,44,52 wk,inc case,7778,NL
D,44,52 wk,inc death,43,NL
D,44,52 wk,inc hosp,109,NL
D,44,52 wk,inc icu,36,NL
D,44,52 wk,inc infection,17728,NL
D,44,53 wk,inc case,2179,NL
D,44,53 wk,inc death,12,NL
D,44,53 wk,inc hosp,30,NL
D,44,53 wk,inc icu,10,NL
D,44,53 wk,inc infection,4987,NL
D,44,6 wk,inc case,46014,NL
D,44,6 wk,inc death,99,NL
D,44,6 wk,inc hosp,465,NL
D,44,6 wk,inc icu,115,NL
D,44,6 wk,inc infection,117369,NL
D,44,7 wk,inc case,66923,NL
D,44,7 wk,inc death,140,NL
D,44,7 wk,inc hosp,672,NL
D,44,7 wk,inc icu,166,NL
D,44,7 wk,inc infection,170721,NL
D,44,8 wk,inc case,97071,NL
D,44,8 wk,inc death,199,NL
D,44,8 wk,inc hosp,967,NL
D,44,8 wk,inc icu,242,NL
D,44,8 wk,inc infection,246571,NL
D,44,9 wk,inc case,133770,NL
D,44,9 wk,inc death,281,NL
D,44,9 wk,inc hosp,1331,NL
D,44,9 wk,inc icu,344,NL
D,44,9 wk,inc infection,329882,NL
D,45,1 wk,inc case,9518,NL
D,45,1 wk,inc death,31,NL
D,45,1 wk,inc hosp,89,NL
