location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
PT,2022-03-05,inc death,138,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
PT,2022-03-05,inc death,147,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
PT,2022-03-05,inc death,154,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
PT,2022-03-05,inc death,160,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
PT,2022-03-05,inc death,166,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
PT,2022-03-05,inc death,171,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
PT,2022-03-05,inc death,176,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
PT,2022-03-05,inc death,180,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
PT,2022-03-05,inc death,185,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
PT,2022-03-05,inc death,190,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
PT,2022-03-05,inc death,194,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
PT,2022-03-05,inc death,199,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
PT,2022-03-05,inc death,204,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
PT,2022-03-05,inc death,210,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
PT,2022-03-05,inc death,216,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
PT,2022-03-05,inc death,223,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
PT,2022-03-05,inc death,232,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
PT,2022-03-05,inc death,246,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
PT,2022-03-05,inc death,258,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
PT,2022-03-05,inc death,271,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
PT,2022-03-05,inc death,129,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
PT,2022-03-05,inc death,147,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
PT,2022-03-05,inc death,162,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
PT,2022-03-05,inc death,180,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
PT,2022-03-05,inc death,192,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
PT,2022-03-05,inc death,201,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
PT,2022-03-05,inc death,209,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
PT,2022-03-05,inc death,217,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
PT,2022-03-05,inc death,223,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
PT,2022-03-05,inc death,230,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
PT,2022-03-05,inc death,236,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
PT,2022-03-05,inc death,242,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
PT,2022-03-05,inc death,248,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
PT,2022-03-05,inc death,254,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
PT,2022-03-05,inc death,261,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
PT,2022-03-05,inc death,267,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
PT,2022-03-05,inc death,275,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
PT,2022-03-05,inc death,283,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
PT,2022-03-05,inc death,292,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
PT,2022-03-05,inc death,304,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
PT,2022-03-05,inc death,322,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
PT,2022-03-05,inc death,337,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
PT,2022-03-05,inc death,355,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
PT,2022-03-12,inc case,42469,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
PT,2022-03-12,inc case,48289,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
PT,2022-03-12,inc case,53294,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
PT,2022-03-12,inc case,59065,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
PT,2022-03-12,inc case,62958,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
PT,2022-03-12,inc case,66053,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
PT,2022-03-12,inc case,68707,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
PT,2022-03-12,inc case,71091,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
PT,2022-03-12,inc case,73300,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
PT,2022-03-12,inc case,75397,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
PT,2022-03-12,inc case,77425,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
PT,2022-03-12,inc case,79421,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
PT,2022-03-12,inc case,81417,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
PT,2022-03-12,inc case,83445,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
PT,2022-03-12,inc case,85542,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
PT,2022-03-12,inc case,87751,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
PT,2022-03-12,inc case,90135,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
PT,2022-03-12,inc case,92789,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
PT,2022-03-12,inc case,95884,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
PT,2022-03-12,inc case,99777,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
PT,2022-03-12,inc case,105548,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
PT,2022-03-12,inc case,110553,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
PT,2022-03-12,inc case,116373,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
PT,2022-03-12,inc case,54915,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
PT,2022-03-12,inc case,62441,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
PT,2022-03-12,inc case,68913,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
PT,2022-03-12,inc case,76375,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
PT,2022-03-12,inc case,81409,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
PT,2022-03-12,inc case,85411,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
PT,2022-03-12,inc case,88843,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
PT,2022-03-12,inc case,91926,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
PT,2022-03-12,inc case,94783,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
PT,2022-03-12,inc case,97493,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
PT,2022-03-12,inc case,100116,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
PT,2022-03-12,inc case,102697,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
PT,2022-03-12,inc case,105278,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
PT,2022-03-12,inc case,107901,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
PT,2022-03-12,inc case,110611,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
PT,2022-03-12,inc case,113468,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
PT,2022-03-12,inc case,116551,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
PT,2022-03-12,inc case,119983,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
PT,2022-03-12,inc case,123985,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
PT,2022-03-12,inc case,129019,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
PT,2022-03-12,inc case,136481,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
PT,2022-03-12,inc case,142953,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
PT,2022-03-12,inc case,150479,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
PT,2022-03-12,inc death,119,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
PT,2022-03-12,inc death,135,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
PT,2022-03-12,inc death,149,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
PT,2022-03-12,inc death,165,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
PT,2022-03-12,inc death,176,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
PT,2022-03-12,inc death,185,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
PT,2022-03-12,inc death,192,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
PT,2022-03-12,inc death,199,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
PT,2022-03-12,inc death,205,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
PT,2022-03-12,inc death,211,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
PT,2022-03-12,inc death,216,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
PT,2022-03-12,inc death,222,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
PT,2022-03-12,inc death,228,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
PT,2022-03-12,inc death,233,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
PT,2022-03-12,inc death,239,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
PT,2022-03-12,inc death,245,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
PT,2022-03-12,inc death,252,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
PT,2022-03-12,inc death,259,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
PT,2022-03-12,inc death,268,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
PT,2022-03-12,inc death,279,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
PT,2022-03-12,inc death,295,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
PT,2022-03-12,inc death,309,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
PT,2022-03-12,inc death,325,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
PT,2022-03-12,inc death,153,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
PT,2022-03-12,inc death,174,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
PT,2022-03-12,inc death,193,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
PT,2022-03-12,inc death,213,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
PT,2022-03-12,inc death,228,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
PT,2022-03-12,inc death,239,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
PT,2022-03-12,inc death,248,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
PT,2022-03-12,inc death,257,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
PT,2022-03-12,inc death,265,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
PT,2022-03-12,inc death,272,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
PT,2022-03-12,inc death,280,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
PT,2022-03-12,inc death,287,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
PT,2022-03-12,inc death,294,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
PT,2022-03-12,inc death,302,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
PT,2022-03-12,inc death,309,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
PT,2022-03-12,inc death,317,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
PT,2022-03-12,inc death,326,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
PT,2022-03-12,inc death,335,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
PT,2022-03-12,inc death,346,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
PT,2022-03-12,inc death,361,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
PT,2022-03-12,inc death,381,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
PT,2022-03-12,inc death,400,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
PT,2022-03-12,inc death,421,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
RO,2022-03-05,inc case,33124,A-2022-03-02,2022-02-26,1 wk,quantile,0.01
RO,2022-03-05,inc case,37664,A-2022-03-02,2022-02-26,1 wk,quantile,0.025
RO,2022-03-05,inc case,41568,A-2022-03-02,2022-02-26,1 wk,quantile,0.05
RO,2022-03-05,inc case,46069,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
RO,2022-03-05,inc case,49105,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
RO,2022-03-05,inc case,51519,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
RO,2022-03-05,inc case,53590,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
RO,2022-03-05,inc case,55449,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
RO,2022-03-05,inc case,57172,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
RO,2022-03-05,inc case,58807,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
RO,2022-03-05,inc case,60389,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
RO,2022-03-05,inc case,61946,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
RO,2022-03-05,inc case,63503,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc case,65085,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc case,66720,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc case,68443,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc case,70302,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc case,72373,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc case,74787,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc case,77823,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc case,82324,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc case,86228,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc case,90768,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
RO,2022-03-05,inc case,43324,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
RO,2022-03-05,inc case,49261,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
RO,2022-03-05,inc case,54367,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
RO,2022-03-05,inc case,60254,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
RO,2022-03-05,inc case,64226,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
RO,2022-03-05,inc case,67383,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
RO,2022-03-05,inc case,70091,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
RO,2022-03-05,inc case,72524,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
RO,2022-03-05,inc case,74777,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
RO,2022-03-05,inc case,76916,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
RO,2022-03-05,inc case,78985,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
RO,2022-03-05,inc case,81021,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
RO,2022-03-05,inc case,83057,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc case,85126,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc case,87265,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc case,89518,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc case,91951,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc case,94659,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc case,97816,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc case,101788,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc case,107675,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc case,112781,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc case,118718,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
RO,2022-03-05,inc death,398,A-2022-03-02,2022-02-26,1 wk,quantile,0.01
RO,2022-03-05,inc death,452,A-2022-03-02,2022-02-26,1 wk,quantile,0.025
RO,2022-03-05,inc death,499,A-2022-03-02,2022-02-26,1 wk,quantile,0.05
RO,2022-03-05,inc death,553,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
RO,2022-03-05,inc death,590,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
RO,2022-03-05,inc death,619,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
RO,2022-03-05,inc death,644,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
RO,2022-03-05,inc death,666,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
RO,2022-03-05,inc death,687,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
RO,2022-03-05,inc death,706,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
RO,2022-03-05,inc death,725,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
RO,2022-03-05,inc death,744,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
RO,2022-03-05,inc death,763,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc death,782,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc death,801,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc death,822,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc death,844,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc death,869,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc death,898,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc death,935,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc death,989,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc death,1036,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc death,1090,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
RO,2022-03-05,inc death,520,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
RO,2022-03-05,inc death,592,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
RO,2022-03-05,inc death,653,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
RO,2022-03-05,inc death,724,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
RO,2022-03-05,inc death,771,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
RO,2022-03-05,inc death,809,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
RO,2022-03-05,inc death,842,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
RO,2022-03-05,inc death,871,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
RO,2022-03-05,inc death,898,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
RO,2022-03-05,inc death,924,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
RO,2022-03-05,inc death,949,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
RO,2022-03-05,inc death,973,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
RO,2022-03-05,inc death,997,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
RO,2022-03-05,inc death,1022,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
RO,2022-03-05,inc death,1048,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
RO,2022-03-05,inc death,1075,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
RO,2022-03-05,inc death,1104,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
RO,2022-03-05,inc death,1137,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
RO,2022-03-05,inc death,1175,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
RO,2022-03-05,inc death,1222,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
RO,2022-03-05,inc death,1293,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
RO,2022-03-05,inc death,1354,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
RO,2022-03-05,inc death,1426,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
RO,2022-03-12,inc case,39730,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc case,45174,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc case,49857,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc case,55255,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc case,58898,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc case,61793,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc case,64276,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc case,66507,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc case,68573,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc case,70534,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc case,72432,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc case,74299,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc case,76166,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc case,78064,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc case,80025,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc case,82091,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc case,84322,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc case,86805,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc case,89700,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc case,93343,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc case,98741,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc case,103424,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc case,108868,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc case,51373,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc case,58413,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc case,64468,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc case,71448,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc case,76158,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc case,79902,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc case,83113,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc case,85997,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc case,88669,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc case,91205,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc case,93658,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc case,96073,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc case,98488,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc case,100941,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc case,103477,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc case,106149,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc case,109033,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc case,112244,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc case,115988,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc case,120698,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc case,127678,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc case,133733,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc case,140773,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc death,477,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc death,542,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc death,599,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc death,663,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc death,707,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc death,742,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc death,772,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc death,798,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc death,823,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc death,847,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
RO,2022-03-12,inc death,870,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
RO,2022-03-12,inc death,892,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
RO,2022-03-12,inc death,914,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
RO,2022-03-12,inc death,937,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
RO,2022-03-12,inc death,961,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
RO,2022-03-12,inc death,986,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
RO,2022-03-12,inc death,1012,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
RO,2022-03-12,inc death,1042,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
RO,2022-03-12,inc death,1077,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
RO,2022-03-12,inc death,1121,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
RO,2022-03-12,inc death,1185,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
RO,2022-03-12,inc death,1242,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
RO,2022-03-12,inc death,1307,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
RO,2022-03-12,inc death,617,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
RO,2022-03-12,inc death,702,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
RO,2022-03-12,inc death,774,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
RO,2022-03-12,inc death,858,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
RO,2022-03-12,inc death,915,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
RO,2022-03-12,inc death,960,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
RO,2022-03-12,inc death,998,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
RO,2022-03-12,inc death,1033,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
RO,2022-03-12,inc death,1065,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
RO,2022-03-12,inc death,1096,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
