location,target_end_date,value,scenario_id,forecast_date,target,type,quantile
NL,2022-02-05,33,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
NL,2022-02-05,36,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
NL,2022-02-05,40,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
NL,2022-02-05,43,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
NL,2022-02-05,45,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
NL,2022-02-05,47,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
NL,2022-02-05,48,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
NL,2022-02-05,50,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
NL,2022-02-05,51,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
NL,2022-02-05,53,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
NL,2022-02-05,54,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
NL,2022-02-05,55,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
NL,2022-02-05,57,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
NL,2022-02-05,58,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
NL,2022-02-05,60,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
NL,2022-02-05,61,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
NL,2022-02-05,63,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
NL,2022-02-05,65,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
NL,2022-02-05,68,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
NL,2022-02-05,72,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
NL,2022-02-05,75,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
NL,2022-02-05,79,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
NL,2022-02-05,189904,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
NL,2022-02-05,215927,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
NL,2022-02-05,238309,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
NL,2022-02-05,264113,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
NL,2022-02-05,281523,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
NL,2022-02-05,295360,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
NL,2022-02-05,307231,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
NL,2022-02-05,317892,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
NL,2022-02-05,327771,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
NL,2022-02-05,337144,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
NL,2022-02-05,346214,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
NL,2022-02-05,355139,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
NL,2022-02-05,364064,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
NL,2022-02-05,373134,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
NL,2022-02-05,382507,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
NL,2022-02-05,392386,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
NL,2022-02-05,403047,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
NL,2022-02-05,414918,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
NL,2022-02-05,428755,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
NL,2022-02-05,446165,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
NL,2022-02-05,471969,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
NL,2022-02-05,494351,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
NL,2022-02-05,520374,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
NL,2022-02-05,202585,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
NL,2022-02-05,230347,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
NL,2022-02-05,254223,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
NL,2022-02-05,281751,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
NL,2022-02-05,300323,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
NL,2022-02-05,315085,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
NL,2022-02-05,327748,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
NL,2022-02-05,339121,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
NL,2022-02-05,349659,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
NL,2022-02-05,359659,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
NL,2022-02-05,369334,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
NL,2022-02-05,378855,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
NL,2022-02-05,388376,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
NL,2022-02-05,398051,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
NL,2022-02-05,408051,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
NL,2022-02-05,418589,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
NL,2022-02-05,429962,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
NL,2022-02-05,442625,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
NL,2022-02-05,457387,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
NL,2022-02-05,475959,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
NL,2022-02-05,503487,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
NL,2022-02-05,527363,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
NL,2022-02-05,555125,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
NL,2022-02-12,30,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
NL,2022-02-12,34,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
NL,2022-02-12,38,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
NL,2022-02-12,42,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
NL,2022-02-12,44,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
NL,2022-02-12,47,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
NL,2022-02-12,48,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
NL,2022-02-12,50,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
NL,2022-02-12,52,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
NL,2022-02-12,53,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
NL,2022-02-12,55,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
NL,2022-02-12,56,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
NL,2022-02-12,57,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
NL,2022-02-12,59,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
NL,2022-02-12,60,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
NL,2022-02-12,62,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
NL,2022-02-12,64,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
NL,2022-02-12,65,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
NL,2022-02-12,68,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
NL,2022-02-12,70,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
NL,2022-02-12,74,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
NL,2022-02-12,78,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
NL,2022-02-12,82,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
NL,2022-02-12,30,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
NL,2022-02-12,35,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
NL,2022-02-12,38,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
NL,2022-02-12,42,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
NL,2022-02-12,45,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
NL,2022-02-12,47,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
NL,2022-02-12,49,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
NL,2022-02-12,51,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
NL,2022-02-12,53,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
NL,2022-02-12,54,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
NL,2022-02-12,56,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
NL,2022-02-12,57,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
NL,2022-02-12,58,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
NL,2022-02-12,60,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
NL,2022-02-12,61,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
NL,2022-02-12,63,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
NL,2022-02-12,65,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
NL,2022-02-12,67,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
NL,2022-02-12,69,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
NL,2022-02-12,72,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
NL,2022-02-12,76,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
NL,2022-02-12,79,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
NL,2022-02-12,84,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
NL,2022-02-12,209343,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
NL,2022-02-12,238031,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
NL,2022-02-12,262703,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
NL,2022-02-12,291149,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
NL,2022-02-12,310342,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
NL,2022-02-12,325595,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
NL,2022-02-12,338681,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
NL,2022-02-12,350433,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
NL,2022-02-12,361323,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
NL,2022-02-12,371656,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
NL,2022-02-12,381654,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
NL,2022-02-12,391493,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
NL,2022-02-12,401332,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
NL,2022-02-12,411330,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
NL,2022-02-12,421663,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
NL,2022-02-12,432553,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
NL,2022-02-12,444305,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
NL,2022-02-12,457391,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
NL,2022-02-12,472644,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
NL,2022-02-12,491837,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
NL,2022-02-12,520283,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
NL,2022-02-12,544955,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
NL,2022-02-12,573643,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
NL,2022-02-12,214001,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
NL,2022-02-12,243327,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
NL,2022-02-12,268549,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
NL,2022-02-12,297628,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
NL,2022-02-12,317247,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
NL,2022-02-12,332840,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
NL,2022-02-12,346217,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
NL,2022-02-12,358231,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
NL,2022-02-12,369363,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
NL,2022-02-12,379926,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
NL,2022-02-12,390146,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
NL,2022-02-12,400204,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
NL,2022-02-12,410262,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
NL,2022-02-12,420482,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
NL,2022-02-12,431045,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
NL,2022-02-12,442177,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
NL,2022-02-12,454191,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
NL,2022-02-12,467568,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
NL,2022-02-12,483161,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
NL,2022-02-12,502780,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
NL,2022-02-12,531859,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
NL,2022-02-12,557081,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
NL,2022-02-12,586407,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
NO,2022-02-05,11,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
NO,2022-02-05,13,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
NO,2022-02-05,14,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
NO,2022-02-05,16,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
NO,2022-02-05,17,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
NO,2022-02-05,17,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
NO,2022-02-05,18,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
NO,2022-02-05,19,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
NO,2022-02-05,19,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
NO,2022-02-05,20,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
NO,2022-02-05,20,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
NO,2022-02-05,21,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
NO,2022-02-05,22,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
NO,2022-02-05,22,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
NO,2022-02-05,23,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
NO,2022-02-05,23,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
NO,2022-02-05,24,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
NO,2022-02-05,25,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
NO,2022-02-05,25,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
NO,2022-02-05,26,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
NO,2022-02-05,28,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
NO,2022-02-05,29,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
NO,2022-02-05,31,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
NO,2022-02-05,12,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
NO,2022-02-05,14,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
NO,2022-02-05,15,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
NO,2022-02-05,17,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
NO,2022-02-05,18,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
NO,2022-02-05,19,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
NO,2022-02-05,20,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
NO,2022-02-05,21,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
NO,2022-02-05,21,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
NO,2022-02-05,22,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
NO,2022-02-05,22,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
NO,2022-02-05,23,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
NO,2022-02-05,24,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
NO,2022-02-05,24,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
NO,2022-02-05,25,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
NO,2022-02-05,25,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
NO,2022-02-05,26,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
NO,2022-02-05,27,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
NO,2022-02-05,28,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
NO,2022-02-05,29,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
NO,2022-02-05,31,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
NO,2022-02-05,32,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
NO,2022-02-05,34,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
NO,2022-02-05,91,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.01
NO,2022-02-05,103,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.025
NO,2022-02-05,114,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.05
NO,2022-02-05,126,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.1
NO,2022-02-05,135,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.15
NO,2022-02-05,141,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.2
NO,2022-02-05,147,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.25
NO,2022-02-05,152,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.3
NO,2022-02-05,157,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.35
NO,2022-02-05,161,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.4
NO,2022-02-05,166,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.45
NO,2022-02-05,170,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.5
NO,2022-02-05,174,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.55
NO,2022-02-05,179,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.6
NO,2022-02-05,183,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.65
NO,2022-02-05,188,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.7
NO,2022-02-05,193,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.75
NO,2022-02-05,199,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.8
NO,2022-02-05,205,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.85
NO,2022-02-05,214,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.9
NO,2022-02-05,226,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.95
NO,2022-02-05,237,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.975
NO,2022-02-05,249,B-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.99
NO,2022-02-05,97,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.01
NO,2022-02-05,110,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.025
NO,2022-02-05,121,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.05
NO,2022-02-05,135,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.1
NO,2022-02-05,143,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.15
NO,2022-02-05,151,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.2
NO,2022-02-05,157,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.25
NO,2022-02-05,162,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.3
NO,2022-02-05,167,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.35
NO,2022-02-05,172,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.4
NO,2022-02-05,176,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.45
NO,2022-02-05,181,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.5
NO,2022-02-05,186,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.55
NO,2022-02-05,190,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.6
NO,2022-02-05,195,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.65
NO,2022-02-05,200,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.7
NO,2022-02-05,205,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.75
NO,2022-02-05,211,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.8
NO,2022-02-05,219,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.85
NO,2022-02-05,227,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.9
NO,2022-02-05,241,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.95
NO,2022-02-05,252,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.975
NO,2022-02-05,265,A-2022-02-03,2022-01-29,1 wk ahead inc hosp,quantile,0.99
NO,2022-02-05,63672,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
NO,2022-02-05,72397,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
NO,2022-02-05,79901,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
NO,2022-02-05,88553,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
NO,2022-02-05,94391,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
NO,2022-02-05,99030,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
NO,2022-02-05,103010,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
NO,2022-02-05,106585,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
NO,2022-02-05,109897,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
NO,2022-02-05,113040,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
NO,2022-02-05,116080,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
NO,2022-02-05,119073,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
NO,2022-02-05,122066,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
NO,2022-02-05,125106,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
NO,2022-02-05,128249,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
NO,2022-02-05,131561,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
NO,2022-02-05,135136,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
NO,2022-02-05,139116,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
NO,2022-02-05,143755,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
NO,2022-02-05,149593,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
NO,2022-02-05,158245,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
NO,2022-02-05,165749,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
NO,2022-02-05,174474,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
NO,2022-02-05,67924,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
NO,2022-02-05,77232,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
NO,2022-02-05,85237,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
NO,2022-02-05,94467,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
NO,2022-02-05,100694,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
NO,2022-02-05,105644,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
NO,2022-02-05,109890,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
NO,2022-02-05,113703,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
NO,2022-02-05,117236,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
NO,2022-02-05,120589,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
NO,2022-02-05,123833,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
NO,2022-02-05,127025,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
NO,2022-02-05,130217,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
NO,2022-02-05,133461,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
NO,2022-02-05,136814,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
NO,2022-02-05,140347,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
NO,2022-02-05,144160,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
