"location","scenario_id","origin_date","target_end_date","horizon","target_variable","sample","value"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","3","92"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","3","109"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","3","103"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","3","91"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","3","73"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","3","85"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","3","66"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","3","86"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","3","95"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","3","88"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","3","81"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","3","97"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","3","98"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","3","95"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","3","71"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","3","117"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","3","92"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","3","95"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","3","75"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","3","104"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","3","103"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc death","3","100"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc death","3","108"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc death","3","112"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc death","3","118"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc death","3","86"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc death","3","117"
"BE","B-2022-05-22","2022-05-22","2023-05-20","52 wk","inc death","3","127"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","1","72"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","1","45"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","1","33"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","1","35"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","1","40"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","1","42"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","1","28"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","1","24"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","1","12"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","1","13"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","1","21"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","1","15"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","1","16"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","1","10"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","1","19"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","1","27"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","1","39"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","1","57"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","1","82"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","1","95"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","1","100"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","1","94"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","1","89"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","1","84"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","1","72"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","1","68"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","1","48"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","1","56"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","1","43"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","1","61"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","1","59"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","1","48"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","1","59"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","1","47"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","1","75"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","1","80"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","1","69"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","1","89"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","1","80"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","1","88"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","1","72"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","1","71"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","1","74"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","1","83"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","1","56"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","1","72"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","1","54"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","1","72"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","1","78"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","1","84"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","1","95"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","1","85"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","2","65"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","2","53"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","2","40"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","2","37"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","2","47"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","2","43"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","2","40"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","2","37"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","2","26"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","2","25"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","2","20"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","2","25"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","2","28"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","2","24"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","2","27"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","2","35"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","2","42"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","2","81"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","2","79"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","2","76"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","2","96"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","2","83"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","2","77"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","2","70"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","2","62"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","2","66"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","2","60"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","2","54"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","2","67"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","2","58"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","2","62"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","2","59"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","2","65"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","2","61"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","2","79"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","2","87"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","2","58"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","2","78"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","2","75"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","2","71"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","2","81"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","2","78"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","2","84"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","2","82"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","2","74"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","2","68"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","2","80"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","2","85"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","2","85"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","2","88"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","2","88"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","2","89"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","3","58"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","3","46"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","3","43"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","3","35"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","3","47"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","3","52"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","3","55"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","3","68"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","3","36"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","3","37"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","3","48"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","3","28"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","3","30"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","3","43"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","3","35"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","3","47"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","3","58"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","3","63"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","3","94"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","3","109"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","3","117"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","3","85"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","3","104"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","3","76"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","3","88"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","3","88"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","3","67"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","3","73"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","3","71"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","3","81"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","3","78"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","3","93"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","3","69"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","3","85"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","3","79"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","3","84"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","3","77"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","3","102"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","3","90"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","3","90"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","3","80"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","3","99"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","3","92"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","3","101"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","3","83"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","3","84"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","3","108"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","3","105"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","3","94"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","3","102"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","3","105"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","3","91"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","1","72"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","1","45"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","1","33"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","1","35"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","1","41"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","1","33"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","1","35"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","1","32"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","1","11"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","1","22"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","1","14"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","1","20"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","1","22"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","1","24"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","1","16"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","1","29"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","1","58"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","1","70"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","1","91"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","1","98"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","1","103"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","1","104"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","1","93"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","1","94"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","1","92"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","1","67"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","1","62"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","1","66"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","1","44"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","1","56"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","1","48"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","1","41"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","1","58"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","1","57"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","1","67"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","1","56"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","1","68"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","1","93"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","1","76"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","1","99"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","1","81"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","1","62"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","1","72"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","1","76"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","1","85"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","1","71"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","1","61"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","1","71"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","1","80"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","1","73"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","1","75"
"BE","B-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","1","72"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","2","65"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","2","53"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","2","40"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","2","37"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","2","42"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","2","49"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","2","50"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","2","34"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","2","33"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","2","29"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","2","32"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","2","30"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","2","29"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","2","16"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","2","22"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","2","39"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","2","57"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","2","86"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","2","109"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","2","127"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","2","118"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","2","96"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","2","102"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","2","96"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","2","79"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","2","62"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","2","53"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","2","59"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","2","60"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","2","43"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","2","54"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","2","49"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","2","59"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","2","56"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","2","60"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","2","70"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","2","69"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","2","76"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","2","56"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","2","64"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","2","72"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","2","72"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","2","76"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","2","72"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","2","79"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc icu","2","76"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc icu","2","82"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc icu","2","70"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc icu","2","86"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc icu","2","68"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc icu","2","77"
"BE","B-2022-05-22","2022-05-22","2023-05-20","52 wk","inc icu","2","85"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc icu","3","58"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc icu","3","46"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc icu","3","43"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc icu","3","35"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc icu","3","38"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc icu","3","56"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc icu","3","56"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc icu","3","48"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc icu","3","49"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc icu","3","54"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc icu","3","49"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc icu","3","31"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc icu","3","40"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc icu","3","49"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc icu","3","42"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc icu","3","67"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc icu","3","83"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc icu","3","104"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc icu","3","119"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc icu","3","127"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc icu","3","136"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc icu","3","113"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc icu","3","96"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc icu","3","107"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc icu","3","99"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc icu","3","92"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc icu","3","71"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc icu","3","66"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc icu","3","73"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc icu","3","79"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc icu","3","60"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc icu","3","69"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc icu","3","66"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc icu","3","73"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc icu","3","78"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc icu","3","71"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc icu","3","70"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc icu","3","79"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc icu","3","65"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc icu","3","84"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc icu","3","76"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc icu","3","93"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc icu","3","96"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc icu","3","96"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc icu","3","102"
